measurementSiteReference,index,generatedSiteName,startLocatieForDisplayLat,startLocatieForDisplayLong,specificLocation,alertCDirectionCoded,speed_id
RWS01_MONICA_00D005022429D0070007,8B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 13.7, rstr 1",52.3933,4.78376,21972,positive,4906
RWS01_MONICA_00D005022429D007000B,13B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 13.7, rstr 2",52.3933,4.78376,21972,positive,4907
RWS01_MONICA_00D005022429D007000B,14B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 13.7, rstr 2",52.3933,4.78376,21972,positive,4908
RWS01_MONICA_00D005022429D007000B,15B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 13.7, rstr 2",52.3933,4.78376,21972,positive,4909
RWS01_MONICA_00D005022429D007000B,16B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 13.7, rstr 2",52.3933,4.78376,21972,positive,4910
RWS01_MONICA_00D005023033D0050005,5B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.1, rstr 1",52.3935,4.78829,21973,negative,4911
RWS01_MONICA_00D005023033D0050005,6B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.1, rstr 1",52.3935,4.78829,21973,negative,4912
RWS01_MONICA_00D005023033D0050005,7B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.1, rstr 1",52.3935,4.78829,21973,negative,4913
RWS01_MONICA_00D005023033D0050005,8B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.1, rstr 1",52.3935,4.78829,21973,negative,4914
RWS01_MONICA_00D005023033D0050009,13B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.1, rstr 2",52.3935,4.78829,21973,negative,4915
RWS01_MONICA_00D005023033D0050009,14B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.1, rstr 2",52.3935,4.78829,21973,negative,4916
RWS01_MONICA_00D005023033D0050009,15B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.1, rstr 2",52.3935,4.78829,21973,negative,4917
RWS01_MONICA_00D005023033D0050009,16B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.1, rstr 2",52.3935,4.78829,21973,negative,4918
RWS01_MONICA_00D005023047D0070007,5B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.1, rstr 1",52.3933,4.7886,21972,positive,4919
RWS01_MONICA_00D005023047D0070007,6B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.1, rstr 1",52.3933,4.7886,21972,positive,4920
RWS01_MONICA_00D005023047D0070007,7B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.1, rstr 1",52.3933,4.7886,21972,positive,4921
RWS01_MONICA_00D005023047D0070007,8B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.1, rstr 1",52.3933,4.7886,21972,positive,4922
RWS01_MONICA_00D005023047D007000B,13B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.1, rstr 2",52.3933,4.7886,21972,positive,4923
RWS01_MONICA_00D005023047D007000B,14B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.1, rstr 2",52.3933,4.7886,21972,positive,4924
RWS01_MONICA_00D005023047D007000B,15B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.1, rstr 2",52.3933,4.7886,21972,positive,4925
RWS01_MONICA_00D005023047D007000B,16B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.1, rstr 2",52.3933,4.7886,21972,positive,4926
RWS01_MONICA_00D005023047D0070307,5B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.1, rstr 1",52.3933,4.7886,21972,positive,4927
RWS01_MONICA_00D005023047D0070307,6B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.1, rstr 1",52.3933,4.7886,21972,positive,4928
RWS01_MONICA_00D005023047D0070307,7B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.1, rstr 1",52.3933,4.7886,21972,positive,4929
RWS01_MONICA_00D005023047D0070307,8B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.1, rstr 1",52.3933,4.7886,21972,positive,4930
RWS01_MONICA_00D005023C4AD0050005,5B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.4, rstr 1",52.3935,4.79304,21973,negative,4931
RWS01_MONICA_00D005023C4AD0050005,6B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.4, rstr 1",52.3935,4.79304,21973,negative,4932
RWS01_MONICA_00D005023C4AD0050005,7B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.4, rstr 1",52.3935,4.79304,21973,negative,4933
RWS01_MONICA_00D005023C4AD0050005,8B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.4, rstr 1",52.3935,4.79304,21973,negative,4934
RWS01_MONICA_00D005023C4AD0050009,13B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.4, rstr 2",52.3935,4.79304,21973,negative,4935
RWS01_MONICA_00D005023C4AD0050009,14B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.4, rstr 2",52.3935,4.79304,21973,negative,4936
RWS01_MONICA_00D005023C4AD0050009,15B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.4, rstr 2",52.3935,4.79304,21973,negative,4937
RWS01_MONICA_00D005023C4AD0050009,16B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.4, rstr 2",52.3935,4.79304,21973,negative,4938
RWS01_MONICA_00D005023C4AD0050305,5B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.4, rstr 1",52.3935,4.79304,21973,negative,4939
RWS01_MONICA_00D005023C4AD0050305,6B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.4, rstr 1",52.3935,4.79304,21973,negative,4940
RWS01_MONICA_00D005023C4AD0050305,7B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.4, rstr 1",52.3935,4.79304,21973,negative,4941
RWS01_MONICA_00D005023C4AD0050305,8B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.4, rstr 1",52.3935,4.79304,21973,negative,4942
RWS01_MONICA_00D005023C5ED0070007,5B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.4, rstr 1",52.3933,4.79333,21972,positive,4943
RWS01_MONICA_00D005023C5ED0070007,6B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.4, rstr 1",52.3933,4.79333,21972,positive,4944
RWS01_MONICA_00D005023C5ED0070007,7B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.4, rstr 1",52.3933,4.79333,21972,positive,4945
RWS01_MONICA_00D005023C5ED0070007,8B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.4, rstr 1",52.3933,4.79333,21972,positive,4946
RWS01_MONICA_00D005023C5ED007000B,13B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.4, rstr 2",52.3933,4.79333,21972,positive,4947
RWS01_MONICA_00D005023C5ED007000B,14B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.4, rstr 2",52.3933,4.79333,21972,positive,4948
RWS01_MONICA_00D005023C5ED007000B,15B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.4, rstr 2",52.3933,4.79333,21972,positive,4949
RWS01_MONICA_00D005023C5ED007000B,16B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.4, rstr 2",52.3933,4.79333,21972,positive,4950
RWS01_MONICA_00D005023C5ED0070307,5B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.4, rstr 1",52.3933,4.79333,21972,positive,4951
RWS01_MONICA_00D005023C5ED0070307,6B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.4, rstr 1",52.3933,4.79333,21972,positive,4952
RWS01_MONICA_00D005023C5ED0070307,7B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.4, rstr 1",52.3933,4.79333,21972,positive,4953
RWS01_MONICA_00D005023C5ED0070307,8B,"A5 northBound naar Amsterdam na afrit 2 ri afrit 3 thv hmp 14.4, rstr 1",52.3933,4.79333,21972,positive,4954
RWS01_MONICA_00D005024C2FD0050005,5B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.7, rstr 1",52.3935,4.79851,21973,negative,4955
RWS01_MONICA_00D005024C2FD0050005,6B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.7, rstr 1",52.3935,4.79851,21973,negative,4956
RWS01_MONICA_00D005024C2FD0050005,7B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.7, rstr 1",52.3935,4.79851,21973,negative,4957
RWS01_MONICA_00D005024C2FD0050005,8B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.7, rstr 1",52.3935,4.79851,21973,negative,4958
RWS01_MONICA_00D005024C2FD0050009,13B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.7, rstr 2",52.3935,4.79851,21973,negative,4959
RWS01_MONICA_00D005024C2FD0050009,14B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.7, rstr 2",52.3935,4.79851,21973,negative,4960
RWS01_MONICA_00D005024C2FD0050009,15B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.7, rstr 2",52.3935,4.79851,21973,negative,4961
RWS01_MONICA_00D005024C2FD0050009,16B,"A5 southBound naar Hoofddorp na afrit 3 ri afrit 2 thv hmp 14.7, rstr 2",52.3935,4.79851,21973,negative,4962
RWS01_MONICA_00D005024C43D0070007,5B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 14.8, rstr 1",52.3934,4.7988,21973,positive,4963
RWS01_MONICA_00D005024C43D0070007,6B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 14.8, rstr 1",52.3934,4.7988,21973,positive,4964
RWS01_MONICA_00D005024C43D0070007,7B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 14.8, rstr 1",52.3934,4.7988,21973,positive,4965
RWS01_MONICA_00D005024C43D0070007,8B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 14.8, rstr 1",52.3934,4.7988,21973,positive,4966
RWS01_MONICA_00D005024C43D007000B,13B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 14.8, rstr 2",52.3934,4.7988,21973,positive,4967
RWS01_MONICA_00D005024C43D007000B,14B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 14.8, rstr 2",52.3934,4.7988,21973,positive,4968
RWS01_MONICA_00D005024C43D007000B,15B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 14.8, rstr 2",52.3934,4.7988,21973,positive,4969
RWS01_MONICA_00D005024C43D007000B,16B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 14.8, rstr 2",52.3934,4.7988,21973,positive,4970
RWS01_MONICA_00D005026041D0070007,5B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 15.3, rstr 1",52.393,4.80604,21973,positive,4971
RWS01_MONICA_00D005026041D0070007,6B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 15.3, rstr 1",52.393,4.80604,21973,positive,4972
RWS01_MONICA_00D005026041D0070007,7B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 15.3, rstr 1",52.393,4.80604,21973,positive,4973
RWS01_MONICA_00D005026041D0070007,8B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 15.3, rstr 1",52.393,4.80604,21973,positive,4974
RWS01_MONICA_00D005026041D007000B,13B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 15.3, rstr 2",52.393,4.80604,21973,positive,4975
RWS01_MONICA_00D005026041D007000B,14B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 15.3, rstr 2",52.393,4.80604,21973,positive,4976
RWS01_MONICA_00D005026041D007000B,15B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 15.3, rstr 2",52.393,4.80604,21973,positive,4977
RWS01_MONICA_00D005026041D007000B,16B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 15.3, rstr 2",52.393,4.80604,21973,positive,4978
RWS01_MONICA_00D00502741ED0070007,5B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 15.7, rstr 1",52.3921,4.81263,21973,positive,4979
RWS01_MONICA_00D00502741ED0070007,6B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 15.7, rstr 1",52.3921,4.81263,21973,positive,4980
RWS01_MONICA_00D00502741ED0070007,7B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 15.7, rstr 1",52.3921,4.81263,21973,positive,4981
RWS01_MONICA_00D00502741ED0070007,8B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 15.7, rstr 1",52.3921,4.81263,21973,positive,4982
RWS01_MONICA_00D00502741ED007000B,13B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 15.7, rstr 2",52.3921,4.81263,21973,positive,4983
RWS01_MONICA_00D00502741ED007000B,14B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 15.7, rstr 2",52.3921,4.81263,21973,positive,4984
RWS01_MONICA_00D00502741ED007000B,15B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 15.7, rstr 2",52.3921,4.81263,21973,positive,4985
RWS01_MONICA_00D00502741ED007000B,16B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 15.7, rstr 2",52.3921,4.81263,21973,positive,4986
RWS01_MONICA_00D005028832D0070007,5B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 16.3, rstr 1",52.3918,4.82017,21973,positive,4987
RWS01_MONICA_00D005028832D0070007,6B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 16.3, rstr 1",52.3918,4.82017,21973,positive,4988
RWS01_MONICA_00D005028832D0070007,7B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 16.3, rstr 1",52.3918,4.82017,21973,positive,4989
RWS01_MONICA_00D005028832D0070007,8B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 16.3, rstr 1",52.3918,4.82017,21973,positive,4990
RWS01_MONICA_00D005028832D007000B,13B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 16.3, rstr 2",52.3918,4.82017,21973,positive,4991
RWS01_MONICA_00D005028832D007000B,14B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 16.3, rstr 2",52.3918,4.82017,21973,positive,4992
RWS01_MONICA_00D005028832D007000B,15B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 16.3, rstr 2",52.3918,4.82017,21973,positive,4993
RWS01_MONICA_00D005028832D007000B,16B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 16.3, rstr 2",52.3918,4.82017,21973,positive,4994
RWS01_MONICA_00D005029C4ED0070007,5B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 16.8, rstr 1",52.3918,4.82785,21973,positive,4995
RWS01_MONICA_00D005029C4ED0070007,6B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 16.8, rstr 1",52.3918,4.82785,21973,positive,4996
RWS01_MONICA_00D005029C4ED0070007,7B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 16.8, rstr 1",52.3918,4.82785,21973,positive,4997
RWS01_MONICA_00D005029C4ED0070007,8B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 16.8, rstr 1",52.3918,4.82785,21973,positive,4998
RWS01_MONICA_00D005029C4ED007000B,13B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 16.8, rstr 2",52.3918,4.82785,21973,positive,4999
RWS01_MONICA_00D005029C4ED007000B,14B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 16.8, rstr 2",52.3918,4.82785,21973,positive,5000
RWS01_MONICA_00D005029C4ED007000B,15B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 16.8, rstr 2",52.3918,4.82785,21973,positive,5001
RWS01_MONICA_00D005029C4ED007000B,16B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 16.8, rstr 2",52.3918,4.82785,21973,positive,5002
RWS01_MONICA_00D00502B427D0070007,5B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 17.3, rstr 1",52.3922,4.83595,21973,positive,5003
RWS01_MONICA_00D00502B427D0070007,6B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 17.3, rstr 1",52.3922,4.83595,21973,positive,5004
RWS01_MONICA_00D00502B427D0070007,7B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 17.3, rstr 1",52.3922,4.83595,21973,positive,5005
RWS01_MONICA_00D00502B427D0070007,8B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 17.3, rstr 1",52.3922,4.83595,21973,positive,5006
RWS01_MONICA_00D00502B427D007000B,13B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 17.3, rstr 2",52.3922,4.83595,21973,positive,5007
RWS01_MONICA_00D00502B427D007000B,14B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 17.3, rstr 2",52.3922,4.83595,21973,positive,5008
RWS01_MONICA_00D00502B427D007000B,15B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 17.3, rstr 2",52.3922,4.83595,21973,positive,5009
RWS01_MONICA_00D00502B427D007000B,16B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 17.3, rstr 2",52.3922,4.83595,21973,positive,5010
RWS01_MONICA_00D00502C849D0070007,5B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 17.9, rstr 1",52.395,4.84208,21973,positive,5011
RWS01_MONICA_00D00502C849D0070007,6B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 17.9, rstr 1",52.395,4.84208,21973,positive,5012
RWS01_MONICA_00D00502C849D0070007,7B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 17.9, rstr 1",52.395,4.84208,21973,positive,5013
RWS01_MONICA_00D00502C849D0070007,8B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 17.9, rstr 1",52.395,4.84208,21973,positive,5014
RWS01_MONICA_00D00502C849D007000B,13B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 17.9, rstr 2",52.395,4.84208,21973,positive,5015
RWS01_MONICA_00D00502C849D007000B,14B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 17.9, rstr 2",52.395,4.84208,21973,positive,5016
RWS01_MONICA_00D00502C849D007000B,15B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 17.9, rstr 2",52.395,4.84208,21973,positive,5017
RWS01_MONICA_00D00502C849D007000B,16B,"A5 northBound naar Amsterdam na afrit 3 ri knppnt Westrandweg thv hmp 17.9, rstr 2",52.395,4.84208,21973,positive,5018
RWS01_MONICA_00D00900C80090200005,5B,"A9 southBound naar Diemen vw van A9 vanuit Amstelveen naar A1 richting Amersfoort thv hmp 5.0, rstr 1",52.3323,5.00757,10562,negative,5019
RWS01_MONICA_00D00900C80090200005,6B,"A9 southBound naar Diemen vw van A9 vanuit Amstelveen naar A1 richting Amersfoort thv hmp 5.0, rstr 1",52.3323,5.00757,10562,negative,5020
RWS01_MONICA_00D00900C80090200005,7B,"A9 southBound naar Diemen vw van A9 vanuit Amstelveen naar A1 richting Amersfoort thv hmp 5.0, rstr 1",52.3323,5.00757,10562,negative,5021
RWS01_MONICA_00D00900C80090200005,8B,"A9 southBound naar Diemen vw van A9 vanuit Amstelveen naar A1 richting Amersfoort thv hmp 5.0, rstr 1",52.3323,5.00757,10562,negative,5022
RWS01_MONICA_00D00900C80090200009,13B,"A9 southBound naar Diemen vw van A9 vanuit Amstelveen naar A1 richting Amersfoort thv hmp 5.0, rstr 2",52.3323,5.00757,10562,negative,5023
RWS01_MONICA_00D00900C80090200009,14B,"A9 southBound naar Diemen vw van A9 vanuit Amstelveen naar A1 richting Amersfoort thv hmp 5.0, rstr 2",52.3323,5.00757,10562,negative,5024
RWS01_MONICA_00D00900C80090200009,15B,"A9 southBound naar Diemen vw van A9 vanuit Amstelveen naar A1 richting Amersfoort thv hmp 5.0, rstr 2",52.3323,5.00757,10562,negative,5025
RWS01_MONICA_00D00900C80090200009,16B,"A9 southBound naar Diemen vw van A9 vanuit Amstelveen naar A1 richting Amersfoort thv hmp 5.0, rstr 2",52.3323,5.00757,10562,negative,5026
RWS01_MONICA_00D009012C32D0050005,5B,"A9 southBound naar Diemen na afrit 1 ri knppnt Diemen thv hmp 7.6, rstr 1",52.314,4.98905,10563,negative,5027
RWS01_MONICA_00D009012C32D0050005,6B,"A9 southBound naar Diemen na afrit 1 ri knppnt Diemen thv hmp 7.6, rstr 1",52.314,4.98905,10563,negative,5028
RWS01_MONICA_00D009012C32D0050005,7B,"A9 southBound naar Diemen na afrit 1 ri knppnt Diemen thv hmp 7.6, rstr 1",52.314,4.98905,10563,negative,5029
RWS01_MONICA_00D009012C32D0050005,8B,"A9 southBound naar Diemen na afrit 1 ri knppnt Diemen thv hmp 7.6, rstr 1",52.314,4.98905,10563,negative,5030
RWS01_MONICA_00D009012C32D0050009,13B,"A9 southBound naar Diemen na afrit 1 ri knppnt Diemen thv hmp 7.6, rstr 2",52.314,4.98905,10563,negative,5031
RWS01_MONICA_00D009012C32D0050009,14B,"A9 southBound naar Diemen na afrit 1 ri knppnt Diemen thv hmp 7.6, rstr 2",52.314,4.98905,10563,negative,5032
RWS01_MONICA_00D009012C32D0050009,15B,"A9 southBound naar Diemen na afrit 1 ri knppnt Diemen thv hmp 7.6, rstr 2",52.314,4.98905,10563,negative,5033
RWS01_MONICA_00D009012C32D0050009,16B,"A9 southBound naar Diemen na afrit 1 ri knppnt Diemen thv hmp 7.6, rstr 2",52.314,4.98905,10563,negative,5034
RWS01_MONICA_00D009012C32D005000D,21B,"A9 southBound naar Diemen na afrit 1 ri knppnt Diemen thv hmp 7.6, rstr 3",52.314,4.98905,10563,negative,5035
RWS01_MONICA_00D009012C32D005000D,22B,"A9 southBound naar Diemen na afrit 1 ri knppnt Diemen thv hmp 7.6, rstr 3",52.314,4.98905,10563,negative,5036
RWS01_MONICA_00D009012C32D005000D,23B,"A9 southBound naar Diemen na afrit 1 ri knppnt Diemen thv hmp 7.6, rstr 3",52.314,4.98905,10563,negative,5037
RWS01_MONICA_00D009012C32D005000D,24B,"A9 southBound naar Diemen na afrit 1 ri knppnt Diemen thv hmp 7.6, rstr 3",52.314,4.98905,10563,negative,5038
RWS01_MONICA_00D00905780FD0050005,5B,"A9 southBound naar Amstelveen na afrit 7 ri knppnt Badhoevedorp thv hmp 35.0, rstr 1",52.3347,4.78358,10582,negative,5039
RWS01_MONICA_00D00905780FD0050005,6B,"A9 southBound naar Amstelveen na afrit 7 ri knppnt Badhoevedorp thv hmp 35.0, rstr 1",52.3347,4.78358,10582,negative,5040
RWS01_MONICA_00D00905780FD0050005,7B,"A9 southBound naar Amstelveen na afrit 7 ri knppnt Badhoevedorp thv hmp 35.0, rstr 1",52.3347,4.78358,10582,negative,5041
RWS01_MONICA_00D00905780FD0050005,8B,"A9 southBound naar Amstelveen na afrit 7 ri knppnt Badhoevedorp thv hmp 35.0, rstr 1",52.3347,4.78358,10582,negative,5042
RWS01_MONICA_00D00905780FD0050009,13B,"A9 southBound naar Amstelveen na afrit 7 ri knppnt Badhoevedorp thv hmp 35.0, rstr 2",52.3347,4.78358,10582,negative,5043
RWS01_MONICA_00D00905780FD0050009,14B,"A9 southBound naar Amstelveen na afrit 7 ri knppnt Badhoevedorp thv hmp 35.0, rstr 2",52.3347,4.78358,10582,negative,5044
RWS01_MONICA_00D00905780FD0050009,15B,"A9 southBound naar Amstelveen na afrit 7 ri knppnt Badhoevedorp thv hmp 35.0, rstr 2",52.3347,4.78358,10582,negative,5045
RWS01_MONICA_00D00905780FD0050009,16B,"A9 southBound naar Amstelveen na afrit 7 ri knppnt Badhoevedorp thv hmp 35.0, rstr 2",52.3347,4.78358,10582,negative,5046
RWS01_MONICA_00D009057815D0070007,5B,"A9 northBound naar Alkmaar op knppnt Badhoevedorp ri afrit 7 thv hmp 35.0, rstr 1",52.3349,4.78361,10579,positive,5047
RWS01_MONICA_00D009057815D0070007,6B,"A9 northBound naar Alkmaar op knppnt Badhoevedorp ri afrit 7 thv hmp 35.0, rstr 1",52.3349,4.78361,10579,positive,5048
RWS01_MONICA_00D009057815D0070007,7B,"A9 northBound naar Alkmaar op knppnt Badhoevedorp ri afrit 7 thv hmp 35.0, rstr 1",52.3349,4.78361,10579,positive,5049
RWS01_MONICA_00D009057815D0070007,8B,"A9 northBound naar Alkmaar op knppnt Badhoevedorp ri afrit 7 thv hmp 35.0, rstr 1",52.3349,4.78361,10579,positive,5050
RWS01_MONICA_00D009057815D007000B,13B,"A9 northBound naar Alkmaar op knppnt Badhoevedorp ri afrit 7 thv hmp 35.0, rstr 2",52.3349,4.78361,10579,positive,5051
RWS01_MONICA_00D009057815D007000B,14B,"A9 northBound naar Alkmaar op knppnt Badhoevedorp ri afrit 7 thv hmp 35.0, rstr 2",52.3349,4.78361,10579,positive,5052
RWS01_MONICA_00D009057815D007000B,15B,"A9 northBound naar Alkmaar op knppnt Badhoevedorp ri afrit 7 thv hmp 35.0, rstr 2",52.3349,4.78361,10579,positive,5053
RWS01_MONICA_00D009057815D007000B,16B,"A9 northBound naar Alkmaar op knppnt Badhoevedorp ri afrit 7 thv hmp 35.0, rstr 2",52.3349,4.78361,10579,positive,5054
RWS01_MONICA_00D009057815D0070187,805B,"A9 northBound naar Alkmaar op knppnt Badhoevedorp ri afrit 7 thv hmp 35.0, Vluchtstr",52.3349,4.78361,10579,positive,5055
RWS01_MONICA_00D009057815D0070187,806B,"A9 northBound naar Alkmaar op knppnt Badhoevedorp ri afrit 7 thv hmp 35.0, Vluchtstr",52.3349,4.78361,10579,positive,5056
