measurementSiteReference,index,generatedSiteName,startLocatieForDisplayLat,startLocatieForDisplayLong,specificLocation,alertCDirectionCoded,intensity_id
RWS01_MONIBAS_0040vwh0105ra,3A,A4 northBound naar Amsterdam vw van A4 vanuit Den Haag naar A5 richting Haarlem thv hmp 10.5,52.29,4.73044,9241,positive,2101
RWS01_MONIBAS_0040vwh0105ra,5A,A4 northBound naar Amsterdam vw van A4 vanuit Den Haag naar A5 richting Haarlem thv hmp 10.5,52.29,4.73044,9241,positive,2102
RWS01_MONIBAS_0040vwm0034ra,1A,"A4 southBound naar Den Haag op knppnt Badhoevedorp ri afrit 2 thv hmp 3.4, prb",52.3317,4.8002,9231,negative,2103
RWS01_MONIBAS_0040vwm0034ra,3A,"A4 southBound naar Den Haag op knppnt Badhoevedorp ri afrit 2 thv hmp 3.4, prb",52.3317,4.8002,9231,negative,2104
RWS01_MONIBAS_0040vwm0034ra,5A,"A4 southBound naar Den Haag op knppnt Badhoevedorp ri afrit 2 thv hmp 3.4, prb",52.3317,4.8002,9231,negative,2105
RWS01_MONIBAS_0040vwm0036ra,1A,"A4 southBound naar Den Haag op knppnt Badhoevedorp ri afrit 2 thv hmp 3.7, prb",52.3302,4.79736,9231,negative,2106
RWS01_MONIBAS_0040vwm0066ra,1A,"A4 southBound naar Den Haag na afrit 2 ri knppnt De Hoek thv hmp 6.6, prb",52.3081,4.74783,9227,negative,2107
RWS01_MONIBAS_0040vwm0066ra,3A,"A4 southBound naar Den Haag na afrit 2 ri knppnt De Hoek thv hmp 6.6, prb",52.3081,4.74783,9227,negative,2108
RWS01_MONIBAS_0040vwm0069ra,1A,"A4 southBound naar Den Haag op knppnt Badhoevedorp ri afrit 2 thv hmp 6.9, prb",52.3168,4.75342,9228,negative,2109
RWS01_MONIBAS_0040vwm0069ra,3A,"A4 southBound naar Den Haag op knppnt Badhoevedorp ri afrit 2 thv hmp 6.9, prb",52.3168,4.75342,9228,negative,2110
RWS01_MONIBAS_0040vwm0070ra,1A,"A4 southBound naar Den Haag op knppnt Badhoevedorp ri afrit 2 thv hmp 7.0, prb",52.3168,4.75342,9228,negative,2111
RWS01_MONIBAS_0040vwm0070ra,3A,"A4 southBound naar Den Haag op knppnt Badhoevedorp ri afrit 2 thv hmp 7.0, prb",52.3168,4.75342,9228,negative,2112
RWS01_MONIBAS_0040vwm0072ra,1A,"A4 southBound naar Den Haag op knppnt Badhoevedorp ri afrit 2 thv hmp 7.2, prb",52.3168,4.75342,9228,negative,2113
RWS01_MONIBAS_0040vwm0072ra,3A,"A4 southBound naar Den Haag op knppnt Badhoevedorp ri afrit 2 thv hmp 7.2, prb",52.3168,4.75342,9228,negative,2114
RWS01_MONIBAS_0040vwm0073ra,1A,"A4 southBound naar Den Haag op knppnt Badhoevedorp ri afrit 2 thv hmp 7.3, prb",52.3168,4.75342,9228,negative,2115
RWS01_MONIBAS_0040vwm0073ra,3A,"A4 southBound naar Den Haag op knppnt Badhoevedorp ri afrit 2 thv hmp 7.3, prb",52.3168,4.75342,9228,negative,2116
RWS01_MONIBAS_0040vwm0074ra,1A,"A4 southBound naar Den Haag op knppnt Badhoevedorp ri afrit 2 thv hmp 7.4, prb",52.3168,4.75342,9228,negative,2117
RWS01_MONIBAS_0040vwm0074ra,3A,"A4 southBound naar Den Haag op knppnt Badhoevedorp ri afrit 2 thv hmp 7.4, prb",52.3168,4.75342,9228,negative,2118
RWS01_MONIBAS_0040vwm0078ra,1A,"A4 southBound naar Den Haag op knppnt Badhoevedorp ri afrit 2 thv hmp 7.8, prb",52.3168,4.75342,9228,negative,2119
RWS01_MONIBAS_0040vwm0078ra,3A,"A4 southBound naar Den Haag op knppnt Badhoevedorp ri afrit 2 thv hmp 7.8, prb",52.3168,4.75342,9228,negative,2120
RWS01_MONIBAS_0040vwm0099ra,1A,"A4 southBound naar Den Haag op knppnt De Hoek ri afrit 3 thv hmp 9.9, prb",52.2947,4.73555,9240,negative,2121
RWS01_MONIBAS_0040vwm0099ra,3A,"A4 southBound naar Den Haag op knppnt De Hoek ri afrit 3 thv hmp 9.9, prb",52.2947,4.73555,9240,negative,2122
RWS01_MONIBAS_0040vwm0101ra,1A,"A4 southBound naar Den Haag op knppnt De Hoek ri afrit 3 thv hmp 10.2, prb",52.2932,4.73238,9240,negative,2123
RWS01_MONIBAS_0040vwm0101ra,3A,"A4 southBound naar Den Haag op knppnt De Hoek ri afrit 3 thv hmp 10.2, prb",52.2932,4.73238,9240,negative,2124
RWS01_MONIBAS_0040vwm0106ra,1A,"A4 southBound naar Den Haag op knppnt De Hoek ri afrit 3 thv hmp 10.7, prb",52.2897,4.7279,9240,negative,2125
RWS01_MONIBAS_0040vwm0106ra,3A,"A4 southBound naar Den Haag op knppnt De Hoek ri afrit 3 thv hmp 10.7, prb",52.2897,4.7279,9240,negative,2126
RWS01_MONIBAS_0040vwm0106ra,5A,"A4 southBound naar Den Haag op knppnt De Hoek ri afrit 3 thv hmp 10.7, prb",52.2897,4.7279,9240,negative,2127
RWS01_MONIBAS_0040vwm0106ra,7A,"A4 southBound naar Den Haag op knppnt De Hoek ri afrit 3 thv hmp 10.7, prb",52.2897,4.7279,9240,negative,2128
RWS01_MONIBAS_0040vwm0109ra,1A,"A4 southBound naar Den Haag op knppnt De Hoek ri afrit 3 thv hmp 11.0, prb",52.2875,4.72489,9240,negative,2129
RWS01_MONIBAS_0040vwm0109ra,3A,"A4 southBound naar Den Haag op knppnt De Hoek ri afrit 3 thv hmp 11.0, prb",52.2875,4.72489,9240,negative,2130
RWS01_MONIBAS_0040vwm0109ra,5A,"A4 southBound naar Den Haag op knppnt De Hoek ri afrit 3 thv hmp 11.0, prb",52.2875,4.72489,9240,negative,2131
RWS01_MONIBAS_0040vwm0109ra,7A,"A4 southBound naar Den Haag op knppnt De Hoek ri afrit 3 thv hmp 11.0, prb",52.2875,4.72489,9240,negative,2132
RWS01_MONIBAS_0040vwm0113ra,1A,"A4 southBound naar Den Haag na afrit 3 ri afrit 3a thv hmp 11.3, prb",52.2852,4.72173,9225,negative,2133
RWS01_MONIBAS_0040vwm0113ra,3A,"A4 southBound naar Den Haag na afrit 3 ri afrit 3a thv hmp 11.3, prb",52.2852,4.72173,9225,negative,2134
RWS01_MONIBAS_0040vwm0117ra,1A,"A4 southBound naar Den Haag na afrit 3 ri afrit 3a thv hmp 11.8, prb",52.2821,4.71728,9225,negative,2135
RWS01_MONIBAS_0040vwm0117ra,3A,"A4 southBound naar Den Haag na afrit 3 ri afrit 3a thv hmp 11.8, prb",52.2821,4.71728,9225,negative,2136
RWS01_MONIBAS_0040vwm0122ra,1A,"A4 southBound naar Den Haag na afrit 3 ri afrit 3a thv hmp 12.3, prb",52.2786,4.71226,9225,negative,2137
RWS01_MONIBAS_0040vwm0122ra,3A,"A4 southBound naar Den Haag na afrit 3 ri afrit 3a thv hmp 12.3, prb",52.2786,4.71226,9225,negative,2138
RWS01_MONIBAS_0040vwm0122ra,5A,"A4 southBound naar Den Haag na afrit 3 ri afrit 3a thv hmp 12.3, prb",52.2786,4.71226,9225,negative,2139
RWS01_MONIBAS_0040vwm0125ra,1A,"A4 southBound naar Den Haag na afrit 3 ri afrit 3a thv hmp 12.6, prb",52.2766,4.7094,9225,negative,2140
RWS01_MONIBAS_0040vwm0125ra,3A,"A4 southBound naar Den Haag na afrit 3 ri afrit 3a thv hmp 12.6, prb",52.2766,4.7094,9225,negative,2141
RWS01_MONIBAS_0040vwm0125ra,5A,"A4 southBound naar Den Haag na afrit 3 ri afrit 3a thv hmp 12.6, prb",52.2766,4.7094,9225,negative,2142
RWS01_MONIBAS_0040vwm0129ra,1A,"A4 southBound naar Den Haag na afrit 3a ri afrit 4 thv hmp 13.0, prb",52.2738,4.70541,21980,negative,2143
RWS01_MONIBAS_0040vwm0129ra,3A,"A4 southBound naar Den Haag na afrit 3a ri afrit 4 thv hmp 13.0, prb",52.2738,4.70541,21980,negative,2144
RWS01_MONIBAS_0040vwm0133ra,1A,"A4 southBound naar Den Haag na afrit 3a ri afrit 4 thv hmp 13.4, prb",52.2713,4.70188,21980,negative,2145
RWS01_MONIBAS_0040vwm0133ra,3A,"A4 southBound naar Den Haag na afrit 3a ri afrit 4 thv hmp 13.4, prb",52.2713,4.70188,21980,negative,2146
RWS01_MONIBAS_0040vwm0136ra,1A,"A4 southBound naar Den Haag na afrit 3a ri afrit 4 thv hmp 13.6, prb",52.2694,4.69936,21980,negative,2147
RWS01_MONIBAS_0040vwm0136ra,3A,"A4 southBound naar Den Haag na afrit 3a ri afrit 4 thv hmp 13.6, prb",52.2694,4.69936,21980,negative,2148
RWS01_MONIBAS_0040vwn0036ra,1A,"A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 3.6, prb",52.3297,4.79826,9231,positive,2149
RWS01_MONIBAS_0040vwn0063ra,1A,"A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 6.3, prb",52.3168,4.75342,9228,positive,2150
RWS01_MONIBAS_0040vwn0063ra,3A,"A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 6.3, prb",52.3168,4.75342,9228,positive,2151
RWS01_MONIBAS_0040vwn0066ra,1A,"A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 6.6, prb",52.3168,4.75342,9228,positive,2152
RWS01_MONIBAS_0040vwn0066ra,3A,"A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 6.6, prb",52.3168,4.75342,9228,positive,2153
RWS01_MONIBAS_0040vwn0069ra,1A,"A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 6.9, prb",52.3168,4.75342,9228,positive,2154
RWS01_MONIBAS_0040vwn0069ra,3A,"A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 6.9, prb",52.3168,4.75342,9228,positive,2155
RWS01_MONIBAS_0040vwn0071ra,1A,"A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 7.1, prb",52.3168,4.75342,9228,positive,2156
RWS01_MONIBAS_0040vwn0071ra,3A,"A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 7.1, prb",52.3168,4.75342,9228,positive,2157
RWS01_MONIBAS_0040vwn0072ra,1A,"A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 7.2, prb",52.3168,4.75342,9228,positive,2158
RWS01_MONIBAS_0040vwn0072ra,3A,"A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 7.2, prb",52.3168,4.75342,9228,positive,2159
RWS01_MONIBAS_0040vwn0074ra,1A,"A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 7.4, prb",52.3168,4.75342,9228,positive,2160
RWS01_MONIBAS_0040vwn0074ra,3A,"A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 7.4, prb",52.3168,4.75342,9228,positive,2161
RWS01_MONIBAS_0040vwn0075ra,1A,"A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 7.5, prb",52.3081,4.74783,9227,positive,2162
RWS01_MONIBAS_0040vwn0075ra,3A,"A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 7.5, prb",52.3081,4.74783,9227,positive,2163
RWS01_MONIBAS_0040vwn0077ra,1A,"A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 7.7, prb",52.3081,4.74783,9227,positive,2164
RWS01_MONIBAS_0040vwn0077ra,3A,"A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 7.7, prb",52.3081,4.74783,9227,positive,2165
RWS01_MONIBAS_0040vwn0100ra,1A,"A4 northBound naar Amsterdam op knppnt De Hoek ri afrit 2 thv hmp 10.0, prb",52.2936,4.73472,9240,positive,2166
RWS01_MONIBAS_0040vwn0100ra,3A,"A4 northBound naar Amsterdam op knppnt De Hoek ri afrit 2 thv hmp 10.0, prb",52.2936,4.73472,9240,positive,2167
RWS01_MONIBAS_0040vwn0102ra,1A,"A4 northBound naar Amsterdam op knppnt De Hoek ri afrit 2 thv hmp 10.2, prb",52.2919,4.73297,9240,positive,2168
RWS01_MONIBAS_0040vwn0102ra,3A,"A4 northBound naar Amsterdam op knppnt De Hoek ri afrit 2 thv hmp 10.2, prb",52.2919,4.73297,9240,positive,2169
RWS01_MONIBAS_0040vwn0105ra,1A,"A4 northBound naar Amsterdam op knppnt De Hoek ri afrit 2 thv hmp 10.5, prb",52.2899,4.73093,9240,positive,2170
RWS01_MONIBAS_0040vwn0105ra,3A,"A4 northBound naar Amsterdam op knppnt De Hoek ri afrit 2 thv hmp 10.5, prb",52.2899,4.73093,9240,positive,2171
RWS01_MONIBAS_0040vwn0108ra,1A,"A4 northBound naar Amsterdam op knppnt De Hoek ri afrit 2 thv hmp 10.8, prb",52.288,4.72724,9240,positive,2172
RWS01_MONIBAS_0040vwn0108rb,1A,"A4 northBound naar Amsterdam op knppnt De Hoek ri afrit 2 thv hmp 10.8, prb",52.288,4.72724,9240,positive,2173
RWS01_MONIBAS_0040vwn0108rb,3A,"A4 northBound naar Amsterdam op knppnt De Hoek ri afrit 2 thv hmp 10.8, prb",52.288,4.72724,9240,positive,2174
RWS01_MONIBAS_0040vwn0110ra,1A,"A4 northBound naar Amsterdam na afrit 3 ri knppnt De Hoek thv hmp 11.1, prb",52.2864,4.72487,9225,positive,2175
RWS01_MONIBAS_0040vwn0110ra,3A,"A4 northBound naar Amsterdam na afrit 3 ri knppnt De Hoek thv hmp 11.1, prb",52.2864,4.72487,9225,positive,2176
RWS01_MONIBAS_0040vwn0110ra,5A,"A4 northBound naar Amsterdam na afrit 3 ri knppnt De Hoek thv hmp 11.1, prb",52.2864,4.72487,9225,positive,2177
RWS01_MONIBAS_0040vwn0113ra,1A,"A4 northBound naar Amsterdam na afrit 3 ri knppnt De Hoek thv hmp 11.4, prb",52.2843,4.72182,9225,positive,2178
RWS01_MONIBAS_0040vwn0113ra,3A,"A4 northBound naar Amsterdam na afrit 3 ri knppnt De Hoek thv hmp 11.4, prb",52.2843,4.72182,9225,positive,2179
RWS01_MONIBAS_0040vwn0113rb,1A,"A4 northBound naar Amsterdam na afrit 3 ri knppnt De Hoek thv hmp 11.4, prb",52.2843,4.72182,9225,positive,2180
RWS01_MONIBAS_0040vwn0118ra,1A,"A4 northBound naar Amsterdam na afrit 3 ri knppnt De Hoek thv hmp 11.9, prb",52.2811,4.71732,9225,positive,2181
RWS01_MONIBAS_0040vwn0118ra,3A,"A4 northBound naar Amsterdam na afrit 3 ri knppnt De Hoek thv hmp 11.9, prb",52.2811,4.71732,9225,positive,2182
RWS01_MONIBAS_0040vwn0121ra,1A,"A4 northBound naar Amsterdam na afrit 3a ri afrit 3 thv hmp 12.1, prb",52.2791,4.71452,21980,positive,2183
RWS01_MONIBAS_0040vwn0121ra,3A,"A4 northBound naar Amsterdam na afrit 3a ri afrit 3 thv hmp 12.1, prb",52.2791,4.71452,21980,positive,2184
RWS01_MONIBAS_0040vwn0121ra,5A,"A4 northBound naar Amsterdam na afrit 3a ri afrit 3 thv hmp 12.1, prb",52.2791,4.71452,21980,positive,2185
RWS01_MONIBAS_0040vwn0121ra,7A,"A4 northBound naar Amsterdam na afrit 3a ri afrit 3 thv hmp 12.1, prb",52.2791,4.71452,21980,positive,2186
RWS01_MONIBAS_0040vwn0124ra,1A,"A4 northBound naar Amsterdam na afrit 3a ri afrit 3 thv hmp 12.5, prb",52.2768,4.71117,21980,positive,2187
RWS01_MONIBAS_0040vwn0124ra,3A,"A4 northBound naar Amsterdam na afrit 3a ri afrit 3 thv hmp 12.5, prb",52.2768,4.71117,21980,positive,2188
RWS01_MONIBAS_0040vwn0124ra,5A,"A4 northBound naar Amsterdam na afrit 3a ri afrit 3 thv hmp 12.5, prb",52.2768,4.71117,21980,positive,2189
RWS01_MONIBAS_0040vwn0129ra,1A,"A4 northBound naar Amsterdam na afrit 3a ri afrit 3 thv hmp 13.0, prb",52.2736,4.70652,21980,positive,2190
RWS01_MONIBAS_0040vwn0129ra,3A,"A4 northBound naar Amsterdam na afrit 3a ri afrit 3 thv hmp 13.0, prb",52.2736,4.70652,21980,positive,2191
RWS01_MONIBAS_0040vwn0132ra,1A,"A4 northBound naar Amsterdam na afrit 3a ri afrit 3 thv hmp 13.2, prb",52.2717,4.70384,21980,positive,2192
RWS01_MONIBAS_0040vwn0132ra,3A,"A4 northBound naar Amsterdam na afrit 3a ri afrit 3 thv hmp 13.2, prb",52.2717,4.70384,21980,positive,2193
RWS01_MONIBAS_0040vwn0132rb,5A,"A4 northBound naar Amsterdam na afrit 3a ri afrit 3 thv hmp 13.2, prb",52.2718,4.70393,21980,positive,2194
RWS01_MONIBAS_0040vwn0132rb,7A,"A4 northBound naar Amsterdam na afrit 3a ri afrit 3 thv hmp 13.2, prb",52.2718,4.70393,21980,positive,2195
RWS01_MONIBAS_0041hrl0004ra,1A,A4 northBound naar Amsterdam op knppnt De Nieuwe Meer thv hmp 0.5,52.3377,4.83897,9237,positive,2196
RWS01_MONIBAS_0041hrl0004ra,3A,A4 northBound naar Amsterdam op knppnt De Nieuwe Meer thv hmp 0.5,52.3377,4.83897,9237,positive,2197
RWS01_MONIBAS_0041hrl0004ra,801A,A4 northBound naar Amsterdam op knppnt De Nieuwe Meer thv hmp 0.5,52.3377,4.83897,9237,positive,2198
RWS01_MONIBAS_0041hrl0007ra,1A,A4 northBound naar Amsterdam op knppnt De Nieuwe Meer thv hmp 0.8,52.3382,4.83486,9237,positive,2199
RWS01_MONIBAS_0041hrl0007ra,3A,A4 northBound naar Amsterdam op knppnt De Nieuwe Meer thv hmp 0.8,52.3382,4.83486,9237,positive,2200
RWS01_MONIBAS_0041hrl0007ra,801A,A4 northBound naar Amsterdam op knppnt De Nieuwe Meer thv hmp 0.8,52.3382,4.83486,9237,positive,2201
RWS01_MONIBAS_0041hrl0011ra,1A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 1.2,52.3382,4.82938,9234,positive,2202
RWS01_MONIBAS_0041hrl0011ra,3A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 1.2,52.3382,4.82938,9234,positive,2203
RWS01_MONIBAS_0041hrl0011ra,5A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 1.2,52.3382,4.82938,9234,positive,2204
RWS01_MONIBAS_0041hrl0011rb,7A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 1.2,52.3382,4.82938,9234,positive,2205
RWS01_MONIBAS_0041hrl0011rb,9A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 1.2,52.3382,4.82938,9234,positive,2206
RWS01_MONIBAS_0041hrl0015ra,1A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 1.6,52.3383,4.82358,9234,positive,2207
RWS01_MONIBAS_0041hrl0015ra,3A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 1.6,52.3383,4.82358,9234,positive,2208
RWS01_MONIBAS_0041hrl0015ra,5A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 1.6,52.3383,4.82358,9234,positive,2209
RWS01_MONIBAS_0041hrl0015rb,7A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 1.6,52.3383,4.82358,9234,positive,2210
RWS01_MONIBAS_0041hrl0015rb,9A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 1.6,52.3383,4.82358,9234,positive,2211
RWS01_MONIBAS_0041hrl0020ra,1A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 2.0,52.3383,4.817,9234,positive,2212
RWS01_MONIBAS_0041hrl0020ra,3A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 2.0,52.3383,4.817,9234,positive,2213
RWS01_MONIBAS_0041hrl0020ra,5A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 2.0,52.3383,4.817,9234,positive,2214
RWS01_MONIBAS_0041hrl0020ra,801A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 2.0,52.3383,4.817,9234,positive,2215
RWS01_MONIBAS_0041hrl0024ra,1A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 2.4,52.3372,4.81101,9234,positive,2216
RWS01_MONIBAS_0041hrl0024ra,3A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 2.4,52.3372,4.81101,9234,positive,2217
RWS01_MONIBAS_0041hrl0024ra,5A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 2.4,52.3372,4.81101,9234,positive,2218
RWS01_MONIBAS_0041hrl0024ra,801A,A4 northBound naar Amsterdam na afrit 1 ri knppnt De Nieuwe Meer thv hmp 2.4,52.3372,4.81101,9234,positive,2219
RWS01_MONIBAS_0041hrl0027ra,1A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 2.8,52.3352,4.80713,9231,positive,2220
RWS01_MONIBAS_0041hrl0027ra,3A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 2.8,52.3352,4.80713,9231,positive,2221
RWS01_MONIBAS_0041hrl0027ra,5A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 2.8,52.3352,4.80713,9231,positive,2222
RWS01_MONIBAS_0041hrl0027ra,7A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 2.8,52.3352,4.80713,9231,positive,2223
RWS01_MONIBAS_0041hrl0027ra,9A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 2.8,52.3352,4.80713,9231,positive,2224
RWS01_MONIBAS_0041hrl0030ra,1A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 3.1,52.3335,4.80434,9231,positive,2225
RWS01_MONIBAS_0041hrl0030ra,3A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 3.1,52.3335,4.80434,9231,positive,2226
RWS01_MONIBAS_0041hrl0030ra,5A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 3.1,52.3335,4.80434,9231,positive,2227
RWS01_MONIBAS_0041hrl0030ra,7A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 3.1,52.3335,4.80434,9231,positive,2228
RWS01_MONIBAS_0041hrl0030ra,9A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 3.1,52.3335,4.80434,9231,positive,2229
RWS01_MONIBAS_0041hrl0036ra,1A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 3.6,52.3298,4.79805,9231,positive,2230
RWS01_MONIBAS_0041hrl0036ra,3A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 3.6,52.3298,4.79805,9231,positive,2231
RWS01_MONIBAS_0041hrl0036ra,5A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 3.6,52.3298,4.79805,9231,positive,2232
RWS01_MONIBAS_0041hrl0040ra,1A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 4.0,52.3279,4.79366,9231,positive,2233
RWS01_MONIBAS_0041hrl0040ra,3A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 4.0,52.3279,4.79366,9231,positive,2234
RWS01_MONIBAS_0041hrl0040ra,5A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 4.0,52.3279,4.79366,9231,positive,2235
RWS01_MONIBAS_0041hrl0044ra,1A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 4.4,52.3264,4.78804,9231,positive,2236
RWS01_MONIBAS_0041hrl0044ra,3A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 4.4,52.3264,4.78804,9231,positive,2237
RWS01_MONIBAS_0041hrl0044ra,5A,A4 northBound naar Amsterdam op knppnt Badhoevedorp ri afrit 1 thv hmp 4.4,52.3264,4.78804,9231,positive,2238
RWS01_MONIBAS_0041hrl0052ra,1A,A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 5.2,52.3249,4.7768,9228,positive,2239
RWS01_MONIBAS_0041hrl0052ra,3A,A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 5.2,52.3249,4.7768,9228,positive,2240
RWS01_MONIBAS_0041hrl0052ra,5A,A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 5.2,52.3249,4.7768,9228,positive,2241
RWS01_MONIBAS_0041hrl0052ra,7A,A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 5.2,52.3249,4.7768,9228,positive,2242
RWS01_MONIBAS_0041hrl0052rb,11A,A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 5.2,52.3249,4.7768,9228,positive,2243
RWS01_MONIBAS_0041hrl0052rb,9A,A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 5.2,52.3249,4.7768,9228,positive,2244
RWS01_MONIBAS_0041hrl0055ra,1A,A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 5.5,52.3243,4.77201,9228,positive,2245
RWS01_MONIBAS_0041hrl0055ra,3A,A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 5.5,52.3243,4.77201,9228,positive,2246
RWS01_MONIBAS_0041hrl0055ra,5A,A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 5.5,52.3243,4.77201,9228,positive,2247
RWS01_MONIBAS_0041hrl0055ra,7A,A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 5.5,52.3243,4.77201,9228,positive,2248
RWS01_MONIBAS_0041hrl0055rb,11A,A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 5.5,52.3244,4.77271,9228,positive,2249
RWS01_MONIBAS_0041hrl0055rb,9A,A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 5.5,52.3244,4.77271,9228,positive,2250
RWS01_MONIBAS_0041hrl0059ra,1A,A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 5.9,52.3235,4.76659,9228,positive,2251
RWS01_MONIBAS_0041hrl0059ra,3A,A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 5.9,52.3235,4.76659,9228,positive,2252
RWS01_MONIBAS_0041hrl0059ra,5A,A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 5.9,52.3235,4.76659,9228,positive,2253
RWS01_MONIBAS_0041hrl0059ra,7A,A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 5.9,52.3235,4.76659,9228,positive,2254
RWS01_MONIBAS_0041hrl0059rb,11A,A4 northBound naar Amsterdam na afrit 2 ri knppnt Badhoevedorp thv hmp 5.9,52.3236,4.76701,9228,positive,2255
