date,dataType,hour,dateID
2016-06-01,Speed,05,757
2016-06-01,Speed,06,758
2016-06-01,Speed,07,759
2016-06-01,Speed,08,760
2016-06-01,Speed,09,761
2016-06-01,Speed,10,762
2016-06-01,Speed,11,763
2016-06-01,Speed,12,764
2016-06-01,Speed,13,765
2016-06-01,Speed,14,766
2016-06-01,Speed,15,767
2016-06-01,Speed,16,768
2016-06-01,Speed,17,769
2016-06-01,Speed,18,770
2016-06-01,Speed,19,771
2016-06-01,Speed,20,772
2016-06-01,Speed,21,773
2016-06-01,Speed,22,774
2016-06-01,Speed,23,775
2016-06-02,Speed,00,776
2016-06-02,Speed,01,777
2016-06-02,Speed,02,778
2016-06-02,Speed,03,779
2016-06-02,Speed,05,780
2016-06-02,Speed,06,781
2016-06-02,Speed,07,782
2016-06-02,Speed,08,783
2016-06-02,Speed,09,784
2016-06-02,Speed,10,785
2016-06-02,Speed,11,786
2016-06-02,Speed,12,787
2016-06-02,Speed,13,788
2016-06-02,Speed,14,789
2016-06-02,Speed,15,790
2016-06-02,Speed,16,791
2016-06-02,Speed,17,792
2016-06-02,Speed,18,793
2016-06-02,Speed,19,794
2016-06-02,Speed,20,795
2016-06-02,Speed,21,796
2016-06-02,Speed,22,797
2016-06-02,Speed,23,798
2016-06-03,Speed,00,799
2016-06-03,Speed,01,800
2016-06-03,Speed,03,801
2016-06-03,Speed,04,802
2016-06-03,Speed,05,803
2016-06-03,Speed,06,804
2016-06-03,Speed,07,805
2016-06-03,Speed,08,806
2016-06-03,Speed,09,807
2016-06-03,Speed,10,808
2016-06-03,Speed,11,809
2016-06-03,Speed,12,810
2016-06-03,Speed,13,811
2016-06-03,Speed,14,812
2016-06-03,Speed,15,813
2016-06-03,Speed,16,814
2016-06-03,Speed,17,815
2016-06-03,Speed,18,816
2016-06-03,Speed,19,817
2016-06-03,Speed,20,818
2016-06-03,Speed,21,819
2016-06-03,Speed,22,820
2016-06-03,Speed,23,821
2016-06-04,Speed,00,822
2016-06-04,Speed,01,823
2016-06-04,Speed,02,824
2016-06-04,Speed,05,825
2016-06-04,Speed,06,826
2016-06-04,Speed,07,827
2016-06-04,Speed,08,828
2016-06-04,Speed,09,829
2016-06-04,Speed,10,830
2016-06-04,Speed,11,831
2016-06-04,Speed,12,832
2016-06-04,Speed,13,833
2016-06-04,Speed,14,834
2016-06-04,Speed,15,835
2016-06-04,Speed,16,836
2016-06-04,Speed,17,837
2016-06-04,Speed,18,838
2016-06-04,Speed,19,839
2016-06-04,Speed,20,840
2016-06-04,Speed,21,841
2016-06-04,Speed,22,842
2016-06-04,Speed,23,843
2016-06-05,Speed,00,844
2016-06-05,Speed,01,845
2016-06-05,Speed,02,846
2016-06-05,Speed,03,847
2016-06-05,Speed,04,848
2016-06-05,Speed,05,849
2016-06-05,Speed,06,850
2016-06-05,Speed,07,851
2016-06-05,Speed,08,852
2016-06-05,Speed,09,853
2016-06-05,Speed,10,854
2016-06-05,Speed,11,855
2016-06-05,Speed,12,856
2016-06-05,Speed,13,857
2016-06-05,Speed,14,858
2016-06-05,Speed,15,859
2016-06-05,Speed,16,860
2016-06-05,Speed,17,861
2016-06-05,Speed,18,862
2016-06-05,Speed,19,863
2016-06-05,Speed,20,864
2016-06-05,Speed,21,865
2016-06-05,Speed,22,866
2016-06-05,Speed,23,867
2016-06-06,Speed,00,868
2016-06-06,Speed,01,869
2016-06-06,Speed,02,870
2016-06-06,Speed,03,871
2016-06-06,Speed,04,872
2016-06-06,Speed,05,873
2016-06-06,Speed,06,874
2016-06-06,Speed,07,875
2016-06-06,Speed,08,876
2016-06-06,Speed,09,877
2016-06-06,Speed,10,878
2016-06-06,Speed,11,879
2016-06-06,Speed,12,880
2016-06-06,Speed,13,881
2016-06-06,Speed,14,882
2016-06-06,Speed,15,883
2016-06-06,Speed,16,884
2016-06-06,Speed,17,885
2016-06-06,Speed,18,886
2016-06-06,Speed,19,887
2016-06-06,Speed,20,888
2016-06-06,Speed,21,889
2016-06-06,Speed,22,890
2016-06-06,Speed,23,891
2016-06-07,Speed,00,892
2016-06-07,Speed,01,893
2016-06-07,Speed,04,894
2016-06-07,Speed,05,895
2016-06-07,Speed,06,896
2016-06-07,Speed,07,897
2016-06-07,Speed,08,898
2016-06-07,Speed,09,899
2016-06-07,Speed,10,900
2016-06-07,Speed,11,901
2016-06-07,Speed,12,902
2016-06-07,Speed,13,903
2016-06-07,Speed,14,904
2016-06-07,Speed,15,905
2016-06-07,Speed,16,906
2016-06-07,Speed,17,907
2016-06-07,Speed,18,908
2016-06-07,Speed,19,909
2016-06-07,Speed,20,910
2016-06-07,Speed,21,911
2016-06-07,Speed,22,912
2016-06-07,Speed,23,913
2016-06-08,Speed,00,914
2016-06-08,Speed,01,915
2016-06-08,Speed,02,916
2016-06-08,Speed,04,917
2016-06-08,Speed,05,918
2016-06-08,Speed,06,919
2016-06-08,Speed,07,920
2016-06-08,Speed,08,921
