filename,situationNumber,situationRecordNumber,situationRecordCreationTime,situationRecordVersionTime,probabilityOfOccurrence,sourceName,validityStatus,validity_overallStartTime,validity_overallEndTime,location_locationForDisplay_latitude,location_locationForDisplay_longitude,location_carriageway,management_lifeCycleManagement_cancel,operatorActionStatus
20160601050008.xml,8,2,2016-04-19T11:51:16Z,2016-05-17T08:16:15Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.22528,5.2538476,parallelCarriageway,true,approved
20160601050008.xml,8,3,2016-04-19T11:51:16Z,2016-05-17T08:16:15Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.22528,5.2538476,parallelCarriageway,true,approved
20160601050008.xml,8,4,2016-04-19T11:51:16Z,2016-05-17T08:16:15Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.222557,5.2505674,entrySlipRoad,true,approved
20160601050008.xml,9,1,2016-05-03T14:11:01Z,2016-05-18T07:06:02Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-05-31T22:30:00Z,2016-06-01T03:00:00Z,53.122322,6.610326,entrySlipRoad,true,approved
20160601050008.xml,9,2,2016-05-03T14:11:01Z,2016-05-18T07:06:02Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-05-31T22:30:00Z,2016-06-01T03:00:00Z,53.122322,6.610326,entrySlipRoad,true,approved
20160601050008.xml,9,3,2016-05-03T14:11:01Z,2016-05-18T07:06:02Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-05-31T22:30:00Z,2016-06-01T03:00:00Z,53.122322,6.610326,entrySlipRoad,true,approved
20160601050008.xml,10,1,2016-05-04T08:08:02Z,2016-05-19T06:50:05Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.128895,4.494373,exitSlipRoad,true,approved
20160601050008.xml,10,2,2016-05-04T08:08:02Z,2016-05-19T06:50:05Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.128895,4.494373,exitSlipRoad,true,approved
20160601050008.xml,10,3,2016-05-04T08:08:02Z,2016-05-19T06:50:05Z,certain,WNZ-N [RWS West-Nederland Zuid District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.128895,4.494373,exitSlipRoad,true,approved
20160601050008.xml,11,1,2016-05-09T09:45:11Z,2016-05-18T06:57:25Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T21:00:00Z,2016-06-01T03:00:00Z,51.957462,5.1216397,mainCarriageway,true,approved
20160601050008.xml,11,2,2016-05-09T09:45:11Z,2016-05-18T06:57:25Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T21:00:00Z,2016-06-01T03:00:00Z,51.957462,5.1216397,mainCarriageway,true,approved
20160601050008.xml,11,3,2016-05-09T09:45:11Z,2016-05-18T06:57:25Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T21:00:00Z,2016-06-01T03:00:00Z,51.957462,5.1216397,mainCarriageway,true,approved
20160601050008.xml,12,1,2016-05-09T09:46:49Z,2016-05-09T09:50:49Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T21:00:00Z,2016-06-01T03:00:00Z,51.970367,5.108616,connectingCarriageway,true,approved
20160601050008.xml,12,2,2016-05-09T09:46:49Z,2016-05-09T09:50:49Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T21:00:00Z,2016-06-01T03:00:00Z,51.970367,5.108616,connectingCarriageway,true,approved
20160601050008.xml,12,3,2016-05-09T09:46:49Z,2016-05-09T09:50:49Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T21:00:00Z,2016-06-01T03:00:00Z,51.970367,5.108616,connectingCarriageway,true,approved
20160601050008.xml,13,1,2016-05-09T10:05:23Z,2016-05-18T08:09:34Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T22:00:00Z,2016-06-01T03:00:00Z,51.944134,5.1433635,mainCarriageway,true,approved
20160601050008.xml,13,2,2016-05-09T10:05:23Z,2016-05-18T08:09:34Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T22:00:00Z,2016-06-01T03:00:00Z,51.944134,5.1433635,mainCarriageway,true,approved
20160601050008.xml,13,3,2016-05-09T10:05:23Z,2016-05-18T08:09:34Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T22:00:00Z,2016-06-01T03:00:00Z,51.944134,5.1433635,mainCarriageway,true,approved
20160601050008.xml,14,1,2016-05-09T12:46:27Z,2016-05-11T12:19:15Z,certain,ZN-W [RWS Zuid-Nederland District West],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,51.695972,5.093881,mainCarriageway,true,approved
20160601050008.xml,14,2,2016-05-09T12:46:27Z,2016-05-11T12:19:15Z,certain,ZN-W [RWS Zuid-Nederland District West],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,51.695972,5.093881,mainCarriageway,true,approved
20160601050008.xml,14,3,2016-05-09T12:46:27Z,2016-05-11T12:19:15Z,certain,ZN-W [RWS Zuid-Nederland District West],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,51.695972,5.093881,mainCarriageway,true,approved
20160601050008.xml,14,4,2016-05-09T12:46:27Z,2016-05-11T12:19:15Z,certain,ZN-W [RWS Zuid-Nederland District West],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,51.696144,5.096708,mainCarriageway,true,approved
20160601050008.xml,15,1,2016-05-10T09:47:55Z,2016-05-17T11:58:40Z,probable,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.6476,4.732227,mainCarriageway,true,approved
20160601050008.xml,15,2,2016-05-10T09:47:55Z,2016-05-17T11:58:40Z,probable,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.6476,4.732227,mainCarriageway,true,approved
20160601050008.xml,15,3,2016-05-10T09:47:55Z,2016-05-17T11:58:40Z,probable,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.6476,4.732227,mainCarriageway,true,approved
20160601050008.xml,15,4,2016-05-10T09:47:55Z,2016-05-17T11:58:40Z,probable,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.6476,4.732227,mainCarriageway,true,approved
20160601050008.xml,16,1,2016-05-10T09:48:48Z,2016-05-17T11:59:28Z,probable,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.63906,4.7244396,mainCarriageway,true,approved
20160601050008.xml,16,2,2016-05-10T09:48:48Z,2016-05-17T11:59:28Z,probable,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.63906,4.7244396,mainCarriageway,true,approved
20160601050008.xml,16,3,2016-05-10T09:48:48Z,2016-05-17T11:59:28Z,probable,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.63906,4.7244396,mainCarriageway,true,approved
20160601050008.xml,16,4,2016-05-10T09:48:48Z,2016-05-17T11:59:28Z,probable,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.63906,4.7244396,mainCarriageway,true,approved
20160601050008.xml,17,1,2016-05-10T09:49:30Z,2016-05-17T12:00:11Z,probable,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.635044,4.718898,mainCarriageway,true,approved
20160601050008.xml,17,2,2016-05-10T09:49:30Z,2016-05-17T12:00:11Z,probable,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.635044,4.718898,mainCarriageway,true,approved
20160601050008.xml,17,3,2016-05-10T09:49:30Z,2016-05-17T12:00:11Z,probable,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.635044,4.718898,mainCarriageway,true,approved
20160601050008.xml,17,4,2016-05-10T09:49:30Z,2016-05-17T12:00:11Z,probable,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.635044,4.718898,mainCarriageway,true,approved
20160601050008.xml,18,1,2016-05-10T09:50:23Z,2016-05-17T12:00:54Z,probable,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.63312,4.715767,mainCarriageway,true,approved
20160601050008.xml,18,2,2016-05-10T09:50:23Z,2016-05-17T12:00:54Z,probable,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.63312,4.715767,mainCarriageway,true,approved
20160601050008.xml,18,3,2016-05-10T09:50:23Z,2016-05-17T12:00:54Z,probable,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.63312,4.715767,mainCarriageway,true,approved
20160601050008.xml,18,4,2016-05-10T09:50:23Z,2016-05-17T12:00:54Z,probable,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,52.63312,4.715767,mainCarriageway,true,approved
20160601050008.xml,19,1,2016-05-10T12:17:35Z,2016-05-17T06:07:51Z,certain,ON-Z [RWS Oost-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T18:30:00Z,2016-06-01T03:00:00Z,52.022156,5.7235746,mainCarriageway,true,approved
20160601050008.xml,19,2,2016-05-10T12:17:35Z,2016-05-17T06:07:51Z,certain,ON-Z [RWS Oost-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T18:30:00Z,2016-06-01T03:00:00Z,52.022156,5.7235746,mainCarriageway,true,approved
20160601050008.xml,19,3,2016-05-10T12:17:35Z,2016-05-17T06:07:51Z,certain,ON-Z [RWS Oost-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T18:30:00Z,2016-06-01T03:00:00Z,52.022156,5.7235746,mainCarriageway,true,approved
20160601050008.xml,20,1,2016-05-11T11:15:00Z,2016-05-31T05:55:03Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,53.13109,6.189714,mainCarriageway,true,approved
20160601050008.xml,20,2,2016-05-11T11:15:00Z,2016-05-31T05:55:03Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,53.13109,6.189714,mainCarriageway,true,approved
20160601050008.xml,20,3,2016-05-11T11:15:00Z,2016-05-31T05:55:03Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-05-31T18:00:00Z,2016-06-01T03:00:00Z,53.13109,6.189714,mainCarriageway,true,approved
20160601050008.xml,21,1,2016-05-11T20:13:21Z,2016-05-13T09:03:54Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-05-31T21:00:00Z,2016-06-01T03:00:00Z,52.30485,4.9619155,mainCarriageway,true,approved
20160601050008.xml,21,2,2016-05-11T20:13:21Z,2016-05-13T09:03:54Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-05-31T21:00:00Z,2016-06-01T03:00:00Z,52.30485,4.9619155,mainCarriageway,true,approved
20160601050008.xml,21,3,2016-05-11T20:13:21Z,2016-05-13T09:03:54Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-05-31T21:00:00Z,2016-06-01T03:00:00Z,52.30485,4.9619155,mainCarriageway,true,approved
20160601050008.xml,21,4,2016-05-11T20:13:21Z,2016-05-13T09:03:54Z,riskOf,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-05-31T21:00:00Z,2016-06-01T03:00:00Z,52.30485,4.9619155,mainCarriageway,true,
20160601050008.xml,22,1,2016-05-19T12:20:10Z,2016-05-25T07:47:05Z,certain,ON-N [RWS Oost-Nederland District Noord],definedByValidityTimeSpec,2016-05-31T19:00:00Z,2016-06-01T03:00:00Z,52.173843,5.975053,mainCarriageway,true,approved
20160601050008.xml,22,2,2016-05-19T12:20:10Z,2016-05-25T07:47:05Z,certain,ON-N [RWS Oost-Nederland District Noord],definedByValidityTimeSpec,2016-05-31T19:00:00Z,2016-06-01T03:00:00Z,52.173843,5.975053,mainCarriageway,true,approved
20160601050008.xml,22,3,2016-05-19T12:20:10Z,2016-05-25T07:47:05Z,certain,ON-N [RWS Oost-Nederland District Noord],definedByValidityTimeSpec,2016-05-31T19:00:00Z,2016-06-01T03:00:00Z,52.172783,5.968792,mainCarriageway,true,approved
20160601050008.xml,23,1,2016-05-20T06:50:51Z,2016-05-20T07:04:02Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-05-31T23:00:00Z,2016-06-01T03:00:00Z,53.08058,6.6035924,entrySlipRoad,true,approved
20160601050008.xml,23,2,2016-05-20T06:50:51Z,2016-05-20T07:04:02Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-05-31T23:00:00Z,2016-06-01T03:00:00Z,53.08058,6.6035924,entrySlipRoad,true,approved
20160601050008.xml,23,3,2016-05-20T06:50:51Z,2016-05-20T07:04:02Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-05-31T23:00:00Z,2016-06-01T03:00:00Z,53.08058,6.6035924,entrySlipRoad,true,approved
20160601050008.xml,23,4,2016-05-20T06:50:51Z,2016-05-20T07:04:02Z,certain,NN-O [RWS Noord Nederland District Oost],definedByValidityTimeSpec,2016-05-31T23:00:00Z,2016-06-01T03:00:00Z,53.08058,6.6035924,entrySlipRoad,true,approved
20160601050008.xml,24,1,2016-05-30T05:29:24Z,2016-05-30T11:19:11Z,probable,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T21:00:00Z,2016-06-01T03:00:00Z,51.93808,5.1531515,mainCarriageway,true,approved
20160601050008.xml,24,2,2016-05-30T05:29:24Z,2016-05-30T11:19:11Z,probable,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T21:00:00Z,2016-06-01T03:00:00Z,51.93808,5.1531515,mainCarriageway,true,approved
20160601050008.xml,24,3,2016-05-30T05:29:24Z,2016-05-30T11:19:11Z,probable,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-05-31T21:00:00Z,2016-06-01T03:00:00Z,51.93808,5.1531515,mainCarriageway,true,approved
20160601050035.xml,1,1,2016-04-22T13:49:46Z,2016-06-01T03:00:29Z,certain,ON-N [RWS Oost-Nederland District Noord],definedByValidityTimeSpec,2016-05-31T16:54:04Z,2016-06-01T03:00:29Z,52.465065,5.985119,mainCarriageway,,approved
20160601050035.xml,1,2,2016-04-22T13:49:46Z,2016-06-01T03:00:29Z,certain,ON-N [RWS Oost-Nederland District Noord],definedByValidityTimeSpec,2016-05-31T16:54:04Z,2016-06-01T03:00:29Z,52.465065,5.985119,mainCarriageway,,approved
20160601050035.xml,1,3,2016-04-22T13:49:46Z,2016-06-01T03:00:29Z,certain,ON-N [RWS Oost-Nederland District Noord],definedByValidityTimeSpec,2016-05-31T16:54:04Z,2016-06-01T03:00:29Z,52.465065,5.985119,mainCarriageway,,approved
20160601050035.xml,1,4,2016-04-22T13:49:46Z,2016-06-01T03:00:29Z,riskOf,ON-N [RWS Oost-Nederland District Noord],definedByValidityTimeSpec,2016-05-31T16:54:04Z,2016-06-01T03:00:29Z,52.465065,5.985119,mainCarriageway,,
20160601050035.xml,1,5,2016-04-22T13:49:46Z,2016-06-01T03:00:29Z,certain,ON-N [RWS Oost-Nederland District Noord],definedByValidityTimeSpec,2016-05-31T16:54:04Z,2016-06-01T03:00:29Z,52.465065,5.985119,mainCarriageway,,approved
