date_start,date_end,week_day_start,week_day_end,roadID,probabilityOfOccurrence,operatorActionStatus,sourceName
2016-06-28-00,2016-06-28-02,Tuesday,Tuesday,93,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-00,2016-06-28-02,Tuesday,Tuesday,622,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-00,2016-06-28-03,Tuesday,Tuesday,622,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-00,,Tuesday,,103,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-01,2016-06-28-02,Tuesday,Tuesday,106,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-01,2016-06-28-02,Tuesday,Tuesday,429,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-01,2016-06-28-02,Tuesday,Tuesday,106,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-01,2016-06-28-02,Tuesday,Tuesday,623,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-01,2016-06-28-03,Tuesday,Tuesday,624,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-01,,Tuesday,,106,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-01,,Tuesday,,429,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-02,2016-06-28-03,Tuesday,Tuesday,570,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-10,2016-06-28-14,Tuesday,Tuesday,338,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-10,2016-06-28-14,Tuesday,Tuesday,399,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-10,2016-06-28-14,Tuesday,Tuesday,109,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-10,2016-06-28-14,Tuesday,Tuesday,400,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-10,2016-06-28-14,Tuesday,Tuesday,113,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-10,2016-06-28-14,Tuesday,Tuesday,421,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-18,2016-06-28-19,Tuesday,Tuesday,624,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-18,2016-06-29-00,Tuesday,Wednesday,434,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-18,2016-06-29-00,Tuesday,Wednesday,624,probable,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-19,2016-06-28-20,Tuesday,Tuesday,626,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-19,2016-06-29-00,Tuesday,Wednesday,626,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-19,2016-06-29-03,Tuesday,Wednesday,137,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-19,2016-06-29-03,Tuesday,Wednesday,138,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-19,2016-06-29-03,Tuesday,Wednesday,137,probable,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-19,2016-06-29-03,Tuesday,Wednesday,139,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-19,,Tuesday,,137,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-19,,Tuesday,,138,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-19,,Tuesday,,137,probable,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-19,,Tuesday,,139,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-20,2016-06-28-22,Tuesday,Tuesday,628,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-20,2016-06-29-00,Tuesday,Wednesday,628,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-20,2016-06-29-00,Tuesday,Wednesday,628,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-20,2016-06-29-01,Tuesday,Wednesday,627,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-20,2016-06-29-02,Tuesday,Wednesday,101,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-20,2016-06-29-03,Tuesday,Wednesday,101,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-20,2016-06-29-03,Tuesday,Wednesday,102,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-20,2016-06-29-03,Tuesday,Wednesday,627,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-20,2016-06-29-03,Tuesday,Wednesday,627,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-28-21,2016-06-29-02,Tuesday,Wednesday,147,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-02,Tuesday,Wednesday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-02,Tuesday,Wednesday,296,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-02,Tuesday,Wednesday,296,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-02,Tuesday,Wednesday,297,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-02,Tuesday,Wednesday,298,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-02,Tuesday,Wednesday,298,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-02,Tuesday,Wednesday,616,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-03,Tuesday,Wednesday,296,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-03,Tuesday,Wednesday,296,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-03,Tuesday,Wednesday,215,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-03,Tuesday,Wednesday,297,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-03,Tuesday,Wednesday,298,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-03,Tuesday,Wednesday,298,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-03,Tuesday,Wednesday,299,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-03,Tuesday,Wednesday,147,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-03,Tuesday,Wednesday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-03,Tuesday,Wednesday,193,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-28-21,2016-06-29-03,Tuesday,Wednesday,193,probable,"",WNN-Z [RWS West-Nederland Noord District Zuid]
