date,hour,dataType,dateID
2016-06-29,22,Road,2083
2016-06-29,22,Flow,2084
2016-06-29,22,Speed,2085
2016-06-29,23,Road,2086
2016-06-29,23,Flow,2087
2016-06-29,23,Speed,2088
2016-06-30,00,Road,2089
2016-06-30,00,Flow,2090
2016-06-30,00,Speed,2091
2016-06-30,01,Road,2092
2016-06-30,01,Flow,2093
2016-06-30,01,Speed,2094
2016-06-30,02,Road,2095
2016-06-30,02,Flow,2096
2016-06-30,02,Speed,2097
2016-06-30,03,Road,2098
2016-06-30,03,Flow,2099
2016-06-30,03,Speed,2100
2016-06-30,04,Road,2101
2016-06-30,04,Flow,2102
2016-06-30,04,Speed,2103
2016-06-30,05,Road,2104
2016-06-30,05,Flow,2105
2016-06-30,05,Speed,2106
2016-06-30,06,Road,2107
2016-06-30,06,Flow,2108
2016-06-30,06,Speed,2109
2016-06-30,07,Road,2110
2016-06-30,07,Flow,2111
2016-06-30,07,Speed,2112
2016-06-30,08,Road,2113
2016-06-30,08,Flow,2114
2016-06-30,08,Speed,2115
2016-06-30,09,Road,2116
2016-06-30,09,Flow,2117
2016-06-30,09,Speed,2118
2016-06-30,10,Road,2119
2016-06-30,10,Flow,2120
2016-06-30,10,Speed,2121
2016-06-30,11,Road,2122
2016-06-30,11,Flow,2123
2016-06-30,11,Speed,2124
2016-06-30,12,Road,2125
2016-06-30,12,Flow,2126
2016-06-30,12,Speed,2127
2016-06-30,13,Road,2128
2016-06-30,13,Flow,2129
2016-06-30,13,Speed,2130
2016-06-30,14,Road,2131
2016-06-30,14,Flow,2132
2016-06-30,14,Speed,2133
2016-06-30,15,Road,2134
2016-06-30,15,Flow,2135
2016-06-30,15,Speed,2136
2016-06-30,16,Road,2137
2016-06-30,16,Flow,2138
2016-06-30,16,Speed,2139
2016-06-30,17,Road,2140
2016-06-30,17,Flow,2141
2016-06-30,17,Speed,2142
2016-06-30,18,Road,2143
2016-06-30,18,Flow,2144
2016-06-30,18,Speed,2145
2016-06-30,19,Road,2146
2016-06-30,19,Flow,2147
2016-06-30,19,Speed,2148
2016-06-30,20,Road,2149
2016-06-30,20,Flow,2150
2016-06-30,20,Speed,2151
2016-06-30,21,Road,2152
2016-06-30,21,Flow,2153
2016-06-30,21,Speed,2154
2016-06-30,22,Road,2155
2016-06-30,22,Flow,2156
2016-06-30,22,Speed,2157
2016-06-30,23,Road,2158
2016-06-30,23,Flow,2159
2016-06-30,23,Speed,2160
2016-07-01,00,Road,2161
2016-07-01,00,Flow,2162
2016-07-01,00,Speed,2163
2016-07-01,01,Road,2164
2016-07-01,01,Flow,2165
2016-07-01,01,Speed,2166
2016-07-01,02,Road,2167
2016-07-01,02,Flow,2168
2016-07-01,02,Speed,2169
2016-07-01,03,Road,2170
2016-07-01,03,Flow,2171
2016-07-01,03,Speed,2172
2016-07-01,04,Road,2173
2016-07-01,04,Flow,2174
2016-07-01,04,Speed,2175
2016-07-01,05,Road,2176
2016-07-01,05,Flow,2177
2016-07-01,05,Speed,2178
2016-07-01,06,Road,2179
2016-07-01,06,Flow,2180
2016-07-01,06,Speed,2181
2016-07-01,07,Road,2182
2016-07-01,07,Flow,2183
2016-07-01,07,Speed,2184
2016-07-01,08,Road,2185
2016-07-01,08,Flow,2186
2016-07-01,08,Speed,2187
2016-07-01,09,Road,2188
2016-07-01,09,Flow,2189
2016-07-01,09,Speed,2190
2016-07-01,10,Road,2191
2016-07-01,10,Flow,2192
2016-07-01,10,Speed,2193
2016-07-01,11,Road,2194
2016-07-01,11,Flow,2195
2016-07-01,11,Speed,2196
2016-07-01,12,Road,2197
2016-07-01,12,Flow,2198
2016-07-01,12,Speed,2199
2016-07-01,13,Road,2200
2016-07-01,13,Flow,2201
2016-07-01,13,Speed,2202
2016-07-01,14,Road,2203
2016-07-01,14,Flow,2204
2016-07-01,14,Speed,2205
2016-07-01,15,Road,2206
2016-07-01,15,Flow,2207
2016-07-01,15,Speed,2208
2016-07-01,16,Road,2209
2016-07-01,16,Flow,2210
2016-07-01,16,Speed,2211
2016-07-01,17,Road,2212
2016-07-01,17,Flow,2213
2016-07-01,17,Speed,2214
2016-07-01,18,Road,2215
2016-07-01,18,Flow,2216
2016-07-01,18,Speed,2217
2016-07-01,19,Road,2218
2016-07-01,19,Flow,2219
2016-07-01,19,Speed,2220
2016-07-01,20,Road,2221
2016-07-01,20,Flow,2222
2016-07-01,20,Speed,2223
2016-07-01,21,Road,2224
2016-07-01,21,Flow,2225
2016-07-01,21,Speed,2226
2016-07-01,22,Road,2227
2016-07-01,22,Flow,2228
2016-07-01,22,Speed,2229
2016-07-01,23,Road,2230
2016-07-01,23,Flow,2231
2016-07-01,23,Speed,2232
2016-07-02,00,Road,2233
2016-07-02,00,Flow,2234
2016-07-02,00,Speed,2235
2016-07-02,01,Road,2236
2016-07-02,01,Flow,2237
2016-07-02,01,Speed,2238
2016-07-02,02,Road,2239
2016-07-02,02,Flow,2240
2016-07-02,02,Speed,2241
2016-07-02,03,Road,2242
2016-07-02,03,Flow,2243
2016-07-02,03,Speed,2244
2016-07-02,04,Road,2245
2016-07-02,04,Flow,2246
2016-07-02,04,Speed,2247
2016-07-02,05,Road,2248
2016-07-02,05,Flow,2249
2016-07-02,05,Speed,2250
2016-07-02,06,Road,2251
2016-07-02,06,Flow,2252
2016-07-02,06,Speed,2253
2016-07-02,07,Road,2254
2016-07-02,07,Flow,2255
2016-07-02,07,Speed,2256
2016-07-02,08,Road,2257
2016-07-02,08,Flow,2258
2016-07-02,08,Speed,2259
2016-07-02,09,Road,2260
2016-07-02,09,Flow,2261
2016-07-02,09,Speed,2262
2016-07-02,10,Road,2263
2016-07-02,10,Flow,2264
2016-07-02,10,Speed,2265
2016-07-02,11,Road,2266
2016-07-02,11,Flow,2267
2016-07-02,11,Speed,2268
2016-07-02,12,Road,2269
2016-07-02,12,Flow,2270
2016-07-02,12,Speed,2271
2016-07-02,13,Road,2272
2016-07-02,13,Flow,2273
2016-07-02,13,Speed,2274
2016-07-02,14,Road,2275
2016-07-02,14,Flow,2276
2016-07-02,14,Speed,2277
2016-07-02,15,Road,2278
2016-07-02,15,Flow,2279
2016-07-02,15,Speed,2280
2016-07-02,16,Road,2281
2016-07-02,16,Flow,2282
2016-07-02,16,Speed,2283
2016-07-02,17,Road,2284
2016-07-02,17,Flow,2285
2016-07-02,17,Speed,2286
2016-07-02,18,Road,2287
2016-07-02,18,Flow,2288
2016-07-02,18,Speed,2289
2016-07-02,19,Road,2290
2016-07-02,19,Flow,2291
2016-07-02,19,Speed,2292
2016-07-02,20,Road,2293
2016-07-02,20,Flow,2294
2016-07-02,20,Speed,2295
2016-07-02,21,Road,2296
2016-07-02,21,Flow,2297
2016-07-02,21,Speed,2298
2016-07-02,22,Road,2299
2016-07-02,22,Flow,2300
2016-07-02,22,Speed,2301
2016-07-02,23,Road,2302
2016-07-02,23,Flow,2303
2016-07-02,23,Speed,2304
2016-07-03,00,Road,2305
2016-07-03,00,Flow,2306
2016-07-03,00,Speed,2307
2016-07-03,01,Road,2308
2016-07-03,01,Flow,2309
2016-07-03,01,Speed,2310
2016-07-03,02,Road,2311
2016-07-03,02,Flow,2312
2016-07-03,02,Speed,2313
2016-07-03,03,Road,2314
2016-07-03,03,Flow,2315
2016-07-03,03,Speed,2316
2016-07-03,04,Road,2317
2016-07-03,04,Flow,2318
2016-07-03,04,Speed,2319
2016-07-03,05,Road,2320
2016-07-03,05,Flow,2321
2016-07-03,05,Speed,2322
2016-07-03,06,Road,2323
2016-07-03,06,Flow,2324
2016-07-03,06,Speed,2325
2016-07-03,07,Road,2326
2016-07-03,07,Flow,2327
2016-07-03,07,Speed,2328
2016-07-03,08,Road,2329
2016-07-03,08,Flow,2330
2016-07-03,08,Speed,2331
2016-07-03,09,Road,2332
2016-07-03,09,Flow,2333
2016-07-03,09,Speed,2334
2016-07-03,10,Road,2335
2016-07-03,10,Flow,2336
2016-07-03,10,Speed,2337
2016-07-03,11,Road,2338
2016-07-03,11,Flow,2339
2016-07-03,11,Speed,2340
2016-07-03,12,Road,2341
2016-07-03,12,Flow,2342
2016-07-03,12,Speed,2343
2016-07-03,13,Road,2344
2016-07-03,13,Flow,2345
2016-07-03,13,Speed,2346
2016-07-03,14,Road,2347
2016-07-03,14,Flow,2348
2016-07-03,14,Speed,2349
2016-07-03,15,Road,2350
2016-07-03,15,Flow,2351
2016-07-03,15,Speed,2352
2016-07-03,16,Road,2353
2016-07-03,16,Flow,2354
2016-07-03,16,Speed,2355
2016-07-03,17,Road,2356
2016-07-03,17,Flow,2357
2016-07-03,17,Speed,2358
2016-07-03,18,Road,2359
2016-07-03,18,Flow,2360
2016-07-03,18,Speed,2361
2016-07-03,19,Road,2362
2016-07-03,19,Flow,2363
2016-07-03,19,Speed,2364
2016-07-03,20,Road,2365
2016-07-03,20,Flow,2366
2016-07-03,20,Speed,2367
2016-07-03,21,Road,2368
2016-07-03,21,Flow,2369
2016-07-03,21,Speed,2370
2016-07-03,22,Road,2371
2016-07-03,22,Flow,2372
2016-07-03,22,Speed,2373
2016-07-03,23,Road,2374
2016-07-03,23,Flow,2375
2016-07-03,23,Speed,2376
2016-07-04,00,Road,2377
2016-07-04,00,Flow,2378
2016-07-04,00,Speed,2379
2016-07-04,01,Road,2380
2016-07-04,01,Flow,2381
2016-07-04,01,Speed,2382
2016-07-04,02,Road,2383
2016-07-04,02,Flow,2384
2016-07-04,02,Speed,2385
2016-07-04,03,Road,2386
2016-07-04,03,Flow,2387
2016-07-04,03,Speed,2388
2016-07-04,04,Road,2389
2016-07-04,04,Flow,2390
2016-07-04,04,Speed,2391
2016-07-04,05,Road,2392
2016-07-04,05,Flow,2393
2016-07-04,05,Speed,2394
2016-07-04,06,Road,2395
2016-07-04,06,Flow,2396
2016-07-04,06,Speed,2397
2016-07-04,07,Road,2398
2016-07-04,07,Flow,2399
2016-07-04,07,Speed,2400
2016-07-04,08,Road,2401
2016-07-04,08,Flow,2402
2016-07-04,08,Speed,2403
2016-07-04,09,Road,2404
2016-07-04,09,Flow,2405
2016-07-04,09,Speed,2406
2016-07-04,10,Road,2407
2016-07-04,10,Flow,2408
2016-07-04,10,Speed,2409
2016-07-04,11,Road,2410
2016-07-04,11,Flow,2411
2016-07-04,11,Speed,2412
2016-07-04,12,Road,2413
2016-07-04,12,Flow,2414
2016-07-04,12,Speed,2415
2016-07-04,13,Road,2416
2016-07-04,13,Flow,2417
2016-07-04,13,Speed,2418
2016-07-04,14,Road,2419
2016-07-04,14,Flow,2420
2016-07-04,14,Speed,2421
2016-07-04,15,Road,2422
2016-07-04,15,Flow,2423
2016-07-04,15,Speed,2424
2016-07-04,16,Road,2425
2016-07-04,16,Flow,2426
2016-07-04,16,Speed,2427
2016-07-04,17,Road,2428
2016-07-04,17,Flow,2429
2016-07-04,17,Speed,2430
2016-07-04,18,Road,2431
2016-07-04,18,Flow,2432
2016-07-04,18,Speed,2433
2016-07-04,19,Road,2434
2016-07-04,19,Flow,2435
2016-07-04,19,Speed,2436
2016-07-04,20,Road,2437
2016-07-04,20,Flow,2438
2016-07-04,20,Speed,2439
2016-07-04,21,Road,2440
2016-07-04,21,Flow,2441
2016-07-04,21,Speed,2442
2016-07-04,22,Road,2443
2016-07-04,22,Flow,2444
2016-07-04,22,Speed,2445
2016-07-04,23,Road,2446
2016-07-04,23,Flow,2447
2016-07-04,23,Speed,2448
2016-07-05,00,Road,2449
2016-07-05,00,Flow,2450
2016-07-05,00,Speed,2451
2016-07-05,01,Road,2452
2016-07-05,01,Flow,2453
2016-07-05,01,Speed,2454
2016-07-05,02,Road,2455
2016-07-05,02,Flow,2456
2016-07-05,02,Speed,2457
2016-07-05,03,Road,2458
2016-07-05,03,Flow,2459
2016-07-05,03,Speed,2460
2016-07-05,04,Road,2461
2016-07-05,04,Flow,2462
2016-07-05,04,Speed,2463
2016-07-05,05,Road,2464
2016-07-05,05,Flow,2465
2016-07-05,05,Speed,2466
2016-07-05,06,Road,2467
2016-07-05,06,Flow,2468
2016-07-05,06,Speed,2469
2016-07-05,07,Road,2470
2016-07-05,07,Flow,2471
2016-07-05,07,Speed,2472
2016-07-05,08,Road,2473
2016-07-05,08,Flow,2474
2016-07-05,08,Speed,2475
2016-07-05,09,Road,2476
2016-07-05,09,Flow,2477
2016-07-05,09,Speed,2478
2016-07-05,10,Road,2479
2016-07-05,10,Flow,2480
2016-07-05,10,Speed,2481
2016-07-05,11,Road,2482
2016-07-05,11,Flow,2483
2016-07-05,11,Speed,2484
2016-07-05,12,Road,2485
2016-07-05,12,Flow,2486
2016-07-05,12,Speed,2487
2016-07-05,13,Road,2488
2016-07-05,13,Flow,2489
2016-07-05,13,Speed,2490
2016-07-05,14,Road,2491
2016-07-05,14,Flow,2492
2016-07-05,14,Speed,2493
2016-07-05,15,Road,2494
2016-07-05,15,Flow,2495
2016-07-05,15,Speed,2496
2016-07-05,16,Road,2497
2016-07-05,16,Flow,2498
2016-07-05,16,Speed,2499
2016-07-05,17,Road,2500
2016-07-05,17,Flow,2501
2016-07-05,17,Speed,2502
2016-07-05,18,Road,2503
2016-07-05,18,Flow,2504
2016-07-05,18,Speed,2505
2016-07-05,19,Road,2506
2016-07-05,19,Flow,2507
2016-07-05,19,Speed,2508
2016-07-05,20,Road,2509
2016-07-05,20,Flow,2510
2016-07-05,20,Speed,2511
2016-07-05,21,Road,2512
2016-07-05,21,Flow,2513
2016-07-05,21,Speed,2514
2016-07-05,22,Road,2515
2016-07-05,22,Flow,2516
2016-07-05,22,Speed,2517
2016-07-05,23,Road,2518
2016-07-05,23,Flow,2519
2016-07-05,23,Speed,2520
2016-07-06,00,Road,2521
2016-07-06,00,Flow,2522
2016-07-06,00,Speed,2523
2016-07-06,01,Road,2524
2016-07-06,01,Flow,2525
2016-07-06,01,Speed,2526
2016-07-06,02,Road,2527
2016-07-06,02,Flow,2528
2016-07-06,02,Speed,2529
2016-07-06,03,Road,2530
2016-07-06,03,Flow,2531
2016-07-06,03,Speed,2532
2016-07-06,04,Road,2533
2016-07-06,04,Flow,2534
2016-07-06,04,Speed,2535
2016-07-06,05,Road,2536
2016-07-06,05,Flow,2537
2016-07-06,05,Speed,2538
2016-07-06,06,Road,2539
2016-07-06,06,Flow,2540
2016-07-06,06,Speed,2541
2016-07-06,07,Road,2542
2016-07-06,07,Flow,2543
2016-07-06,07,Speed,2544
2016-07-06,08,Road,2545
2016-07-06,08,Flow,2546
2016-07-06,08,Speed,2547
2016-07-06,09,Road,2548
2016-07-06,09,Flow,2549
2016-07-06,09,Speed,2550
2016-07-06,10,Road,2551
2016-07-06,10,Flow,2552
2016-07-06,10,Speed,2553
2016-07-06,11,Road,2554
2016-07-06,11,Flow,2555
2016-07-06,11,Speed,2556
2016-07-06,12,Road,2557
2016-07-06,12,Flow,2558
2016-07-06,12,Speed,2559
2016-07-06,13,Road,2560
2016-07-06,13,Flow,2561
2016-07-06,13,Speed,2562
2016-07-06,14,Road,2563
2016-07-06,14,Flow,2564
2016-07-06,14,Speed,2565
2016-07-06,15,Road,2566
2016-07-06,15,Flow,2567
2016-07-06,15,Speed,2568
2016-07-06,16,Road,2569
2016-07-06,16,Flow,2570
2016-07-06,16,Speed,2571
2016-07-06,17,Road,2572
2016-07-06,17,Flow,2573
2016-07-06,17,Speed,2574
2016-07-06,18,Road,2575
2016-07-06,18,Flow,2576
2016-07-06,18,Speed,2577
2016-07-06,19,Road,2578
2016-07-06,19,Flow,2579
2016-07-06,19,Speed,2580
2016-07-06,20,Road,2581
2016-07-06,20,Flow,2582
2016-07-06,20,Speed,2583
2016-07-06,21,Road,2584
2016-07-06,21,Flow,2585
2016-07-06,21,Speed,2586
2016-07-06,22,Road,2587
2016-07-06,22,Flow,2588
2016-07-06,22,Speed,2589
2016-07-06,23,Road,2590
2016-07-06,23,Flow,2591
2016-07-06,23,Speed,2592
2016-07-07,00,Road,2593
2016-07-07,00,Flow,2594
2016-07-07,00,Speed,2595
2016-07-07,01,Road,2596
2016-07-07,01,Flow,2597
2016-07-07,01,Speed,2598
2016-07-07,02,Road,2599
2016-07-07,02,Flow,2600
2016-07-07,02,Speed,2601
2016-07-07,03,Road,2602
2016-07-07,03,Flow,2603
2016-07-07,03,Speed,2604
2016-07-07,04,Road,2605
2016-07-07,04,Flow,2606
2016-07-07,04,Speed,2607
2016-07-07,05,Road,2608
2016-07-07,05,Flow,2609
2016-07-07,05,Speed,2610
2016-07-07,06,Road,2611
2016-07-07,06,Flow,2612
2016-07-07,06,Speed,2613
2016-07-07,07,Road,2614
2016-07-07,07,Flow,2615
2016-07-07,07,Speed,2616
2016-07-07,08,Road,2617
2016-07-07,08,Flow,2618
2016-07-07,08,Speed,2619
2016-07-07,09,Road,2620
2016-07-07,09,Flow,2621
2016-07-07,09,Speed,2622
2016-07-07,10,Road,2623
2016-07-07,10,Flow,2624
2016-07-07,10,Speed,2625
2016-07-07,11,Road,2626
2016-07-07,11,Flow,2627
2016-07-07,11,Speed,2628
2016-07-07,12,Road,2629
2016-07-07,12,Flow,2630
2016-07-07,12,Speed,2631
2016-07-07,13,Road,2632
2016-07-07,13,Flow,2633
2016-07-07,13,Speed,2634
2016-07-07,14,Road,2635
2016-07-07,14,Flow,2636
2016-07-07,14,Speed,2637
2016-07-07,15,Road,2638
2016-07-07,15,Flow,2639
2016-07-07,15,Speed,2640
2016-07-07,16,Road,2641
2016-07-07,16,Flow,2642
2016-07-07,16,Speed,2643
2016-07-07,17,Road,2644
2016-07-07,17,Flow,2645
2016-07-07,17,Speed,2646
2016-07-07,18,Road,2647
2016-07-07,18,Flow,2648
2016-07-07,18,Speed,2649
2016-07-07,19,Road,2650
2016-07-07,19,Flow,2651
2016-07-07,19,Speed,2652
2016-07-07,20,Road,2653
2016-07-07,20,Flow,2654
2016-07-07,20,Speed,2655
2016-07-07,21,Road,2656
2016-07-07,21,Flow,2657
2016-07-07,21,Speed,2658
2016-07-07,22,Road,2659
2016-07-07,22,Flow,2660
2016-07-07,22,Speed,2661
2016-07-07,23,Road,2662
2016-07-07,23,Flow,2663
2016-07-07,23,Speed,2664
2016-07-08,00,Road,2665
2016-07-08,00,Flow,2666
2016-07-08,00,Speed,2667
2016-07-08,01,Road,2668
2016-07-08,01,Flow,2669
2016-07-08,01,Speed,2670
2016-07-08,02,Road,2671
2016-07-08,02,Flow,2672
2016-07-08,02,Speed,2673
2016-07-08,03,Road,2674
2016-07-08,03,Flow,2675
2016-07-08,03,Speed,2676
2016-07-08,04,Road,2677
2016-07-08,04,Flow,2678
2016-07-08,04,Speed,2679
2016-07-08,05,Road,2680
2016-07-08,05,Flow,2681
2016-07-08,05,Speed,2682
2016-07-08,06,Road,2683
2016-07-08,06,Flow,2684
2016-07-08,06,Speed,2685
2016-07-08,07,Road,2686
2016-07-08,07,Flow,2687
2016-07-08,07,Speed,2688
2016-07-08,08,Road,2689
2016-07-08,08,Flow,2690
2016-07-08,08,Speed,2691
2016-07-08,09,Road,2692
2016-07-08,09,Flow,2693
2016-07-08,09,Speed,2694
2016-07-08,10,Road,2695
2016-07-08,10,Flow,2696
2016-07-08,10,Speed,2697
2016-07-08,11,Road,2698
2016-07-08,11,Flow,2699
2016-07-08,11,Speed,2700
2016-07-08,12,Road,2701
2016-07-08,12,Flow,2702
2016-07-08,12,Speed,2703
2016-07-08,13,Road,2704
2016-07-08,13,Flow,2705
2016-07-08,13,Speed,2706
2016-07-08,14,Road,2707
2016-07-08,14,Flow,2708
2016-07-08,14,Speed,2709
2016-07-08,15,Road,2710
2016-07-08,15,Flow,2711
2016-07-08,15,Speed,2712
2016-07-08,16,Road,2713
2016-07-08,16,Flow,2714
2016-07-08,16,Speed,2715
2016-07-08,17,Road,2716
2016-07-08,17,Flow,2717
2016-07-08,17,Speed,2718
2016-07-08,18,Road,2719
2016-07-08,18,Flow,2720
2016-07-08,18,Speed,2721
2016-07-08,19,Road,2722
2016-07-08,19,Flow,2723
2016-07-08,19,Speed,2724
2016-07-08,20,Road,2725
2016-07-08,20,Flow,2726
2016-07-08,20,Speed,2727
2016-07-08,21,Road,2728
2016-07-08,21,Flow,2729
2016-07-08,21,Speed,2730
2016-07-08,22,Road,2731
2016-07-08,22,Flow,2732
2016-07-08,22,Speed,2733
2016-07-08,23,Road,2734
2016-07-08,23,Flow,2735
2016-07-08,23,Speed,2736
2016-07-09,00,Road,2737
2016-07-09,00,Flow,2738
2016-07-09,00,Speed,2739
2016-07-09,01,Road,2740
2016-07-09,01,Flow,2741
2016-07-09,01,Speed,2742
2016-07-09,02,Road,2743
2016-07-09,02,Flow,2744
2016-07-09,02,Speed,2745
2016-07-09,03,Road,2746
2016-07-09,03,Flow,2747
2016-07-09,03,Speed,2748
2016-07-09,04,Road,2749
2016-07-09,04,Flow,2750
2016-07-09,04,Speed,2751
2016-07-09,05,Road,2752
2016-07-09,05,Flow,2753
2016-07-09,05,Speed,2754
2016-07-09,06,Road,2755
2016-07-09,06,Flow,2756
2016-07-09,06,Speed,2757
2016-07-09,07,Road,2758
2016-07-09,07,Flow,2759
2016-07-09,07,Speed,2760
2016-07-09,08,Road,2761
2016-07-09,08,Flow,2762
2016-07-09,08,Speed,2763
2016-07-09,09,Road,2764
2016-07-09,09,Flow,2765
2016-07-09,09,Speed,2766
2016-07-09,10,Road,2767
2016-07-09,10,Flow,2768
2016-07-09,10,Speed,2769
2016-07-09,11,Road,2770
2016-07-09,11,Flow,2771
2016-07-09,11,Speed,2772
2016-07-09,12,Road,2773
2016-07-09,12,Flow,2774
2016-07-09,12,Speed,2775
2016-07-09,13,Road,2776
2016-07-09,13,Flow,2777
2016-07-09,13,Speed,2778
2016-07-09,14,Road,2779
2016-07-09,14,Flow,2780
2016-07-09,14,Speed,2781
2016-07-09,15,Road,2782
2016-07-09,15,Flow,2783
2016-07-09,15,Speed,2784
2016-07-09,16,Road,2785
2016-07-09,16,Flow,2786
2016-07-09,16,Speed,2787
2016-07-09,17,Road,2788
2016-07-09,17,Flow,2789
2016-07-09,17,Speed,2790
2016-07-09,18,Road,2791
2016-07-09,18,Flow,2792
2016-07-09,18,Speed,2793
2016-07-09,19,Road,2794
2016-07-09,19,Flow,2795
2016-07-09,19,Speed,2796
2016-07-09,20,Road,2797
2016-07-09,20,Flow,2798
2016-07-09,20,Speed,2799
2016-07-09,21,Road,2800
2016-07-09,21,Flow,2801
2016-07-09,21,Speed,2802
2016-07-09,22,Road,2803
2016-07-09,22,Flow,2804
2016-07-09,22,Speed,2805
2016-07-09,23,Road,2806
2016-07-09,23,Flow,2807
2016-07-09,23,Speed,2808
2016-07-10,00,Road,2809
2016-07-10,00,Flow,2810
2016-07-10,00,Speed,2811
2016-07-10,01,Road,2812
2016-07-10,01,Flow,2813
2016-07-10,01,Speed,2814
2016-07-10,02,Road,2815
2016-07-10,02,Flow,2816
2016-07-10,02,Speed,2817
2016-07-10,03,Road,2818
2016-07-10,03,Flow,2819
2016-07-10,03,Speed,2820
2016-07-10,04,Road,2821
2016-07-10,04,Flow,2822
2016-07-10,04,Speed,2823
2016-07-10,05,Road,2824
2016-07-10,05,Flow,2825
2016-07-10,05,Speed,2826
2016-07-10,06,Road,2827
2016-07-10,06,Flow,2828
2016-07-10,06,Speed,2829
2016-07-10,07,Road,2830
2016-07-10,07,Flow,2831
2016-07-10,07,Speed,2832
2016-07-10,08,Road,2833
2016-07-10,08,Flow,2834
2016-07-10,08,Speed,2835
2016-07-10,09,Road,2836
2016-07-10,09,Flow,2837
2016-07-10,09,Speed,2838
2016-07-10,10,Road,2839
2016-07-10,10,Flow,2840
2016-07-10,10,Speed,2841
2016-07-10,11,Road,2842
2016-07-10,11,Flow,2843
2016-07-10,11,Speed,2844
2016-07-10,12,Road,2845
2016-07-10,12,Flow,2846
2016-07-10,12,Speed,2847
2016-07-10,13,Road,2848
2016-07-10,13,Flow,2849
2016-07-10,13,Speed,2850
2016-07-10,14,Road,2851
2016-07-10,14,Flow,2852
2016-07-10,14,Speed,2853
2016-07-10,15,Road,2854
2016-07-10,15,Flow,2855
2016-07-10,15,Speed,2856
2016-07-10,16,Road,2857
2016-07-10,16,Flow,2858
2016-07-10,16,Speed,2859
2016-07-10,17,Road,2860
2016-07-10,17,Flow,2861
2016-07-10,17,Speed,2862
2016-07-10,18,Road,2863
2016-07-10,18,Flow,2864
2016-07-10,18,Speed,2865
2016-07-10,19,Road,2866
2016-07-10,19,Flow,2867
2016-07-10,19,Speed,2868
2016-07-10,20,Road,2869
2016-07-10,20,Flow,2870
2016-07-10,20,Speed,2871
2016-07-10,21,Road,2872
2016-07-10,21,Flow,2873
2016-07-10,21,Speed,2874
2016-07-10,22,Road,2875
2016-07-10,22,Flow,2876
2016-07-10,22,Speed,2877
2016-07-10,23,Road,2878
2016-07-10,23,Flow,2879
2016-07-10,23,Speed,2880
2016-07-11,00,Road,2881
2016-07-11,00,Flow,2882
2016-07-11,00,Speed,2883
2016-07-11,01,Road,2884
2016-07-11,01,Flow,2885
2016-07-11,01,Speed,2886
2016-07-11,02,Road,2887
2016-07-11,02,Flow,2888
2016-07-11,02,Speed,2889
2016-07-11,03,Road,2890
2016-07-11,03,Flow,2891
2016-07-11,03,Speed,2892
2016-07-11,04,Road,2893
2016-07-11,04,Flow,2894
2016-07-11,04,Speed,2895
2016-07-11,05,Road,2896
2016-07-11,05,Flow,2897
2016-07-11,05,Speed,2898
2016-07-11,06,Road,2899
2016-07-11,06,Flow,2900
2016-07-11,06,Speed,2901
2016-07-11,07,Road,2902
2016-07-11,07,Flow,2903
2016-07-11,07,Speed,2904
2016-07-11,08,Road,2905
2016-07-11,08,Flow,2906
2016-07-11,08,Speed,2907
2016-07-11,09,Road,2908
2016-07-11,09,Flow,2909
2016-07-11,09,Speed,2910
2016-07-11,10,Road,2911
2016-07-11,10,Flow,2912
2016-07-11,10,Speed,2913
2016-07-11,11,Road,2914
2016-07-11,11,Flow,2915
2016-07-11,11,Speed,2916
2016-07-11,12,Road,2917
2016-07-11,12,Flow,2918
2016-07-11,12,Speed,2919
2016-07-11,13,Road,2920
2016-07-11,13,Flow,2921
2016-07-11,13,Speed,2922
2016-07-11,14,Road,2923
2016-07-11,14,Flow,2924
2016-07-11,14,Speed,2925
2016-07-11,15,Road,2926
2016-07-11,15,Flow,2927
2016-07-11,15,Speed,2928
2016-07-11,16,Road,2929
2016-07-11,16,Flow,2930
2016-07-11,16,Speed,2931
2016-07-11,17,Road,2932
2016-07-11,17,Flow,2933
2016-07-11,17,Speed,2934
2016-07-11,18,Road,2935
2016-07-11,18,Flow,2936
2016-07-11,18,Speed,2937
2016-07-11,19,Road,2938
2016-07-11,19,Flow,2939
2016-07-11,19,Speed,2940
2016-07-11,20,Road,2941
2016-07-11,20,Flow,2942
2016-07-11,20,Speed,2943
2016-07-11,21,Road,2944
2016-07-11,21,Flow,2945
2016-07-11,21,Speed,2946
2016-07-11,22,Road,2947
2016-07-11,22,Flow,2948
2016-07-11,22,Speed,2949
2016-07-11,23,Road,2950
2016-07-11,23,Flow,2951
2016-07-11,23,Speed,2952
2016-07-12,00,Road,2953
2016-07-12,00,Flow,2954
2016-07-12,00,Speed,2955
2016-07-12,01,Road,2956
2016-07-12,01,Flow,2957
2016-07-12,01,Speed,2958
2016-07-12,02,Road,2959
2016-07-12,02,Flow,2960
2016-07-12,02,Speed,2961
2016-07-12,03,Road,2962
2016-07-12,03,Flow,2963
2016-07-12,03,Speed,2964
2016-07-12,04,Road,2965
2016-07-12,04,Flow,2966
2016-07-12,04,Speed,2967
2016-07-12,05,Road,2968
2016-07-12,05,Flow,2969
2016-07-12,05,Speed,2970
2016-07-12,06,Road,2971
2016-07-12,06,Flow,2972
2016-07-12,06,Speed,2973
2016-07-12,07,Road,2974
